iter	Passed	Remaining
270	107527	289252
271	107884	288750
272	108261	288300
273	108678	287957
274	109063	287531
275	109462	287140
276	109805	286604
277	110187	286169
278	110595	285804
279	110964	285338
280	111345	284903
281	111748	284522
282	112089	283986
283	112458	283523
284	112872	283170
285	113281	282807
286	113647	282336
287	114052	281963
288	114460	281597
289	114803	281069
290	115207	280693
291	115618	280334
292	115982	279862
293	116387	279487
294	116771	279065
295	117176	278689
296	117557	278258
297	117956	277870
298	118347	277464
299	118764	277117
300	119093	276565
301	119456	276095
302	119834	275658
303	120213	275225
304	120624	274864
305	120975	274369
306	121340	273905
307	121737	273514
308	122117	273084
309	122513	272691
310	122923	272329
311	123327	271953
312	123626	271345
313	123957	270810
314	124355	270423
315	124763	270058
316	125184	269719
317	125531	269221
318	125953	268884
319	126342	268477
320	126728	268063
321	127128	267679
322	127511	267260
323	127913	266880
324	128322	266516
325	128724	266136
326	129139	265782
327	129485	265288
328	129848	264827
329	130238	264424
330	130605	263972
331	131010	263598
332	131416	263227
333	131797	262806
334	132183	262395
335	132587	262017
336	132990	261639
337	133387	261249
338	133790	260872
339	134172	260452
340	134575	260074
341	134946	259634
342	135375	259305
343	135752	258876
344	136153	258495
345	136569	258139
346	136974	257764
347	137353	257340
348	137776	256999
349	138164	256591
350	138578	256231
351	138984	255858
352	139346	255403
353	139709	254950
354	140081	254513
355	140367	253923
356	140780	253562
357	141147	253120
358	141524	252693
359	141924	252310
360	142304	251890
361	142718	251532
362	143084	251088
363	143390	250539
364	143784	250146
365	144174	249745
366	144579	249370
367	144966	248964
368	145403	248644
369	145748	248166
370	146112	247721
371	146482	247287
372	146858	246864
373	147239	246448
374	147668	246114
375	148053	245705
376	148458	245330
377	148860	244949
378	149223	244506
379	149612	244104
380	149984	243675
381	150392	243304
382	150800	242933
383	151198	242547
384	151569	242116
385	151960	241720
386	152358	241332
387	152756	240945
388	153148	240549
389	153555	240176
390	153912	239725
391	154336	239378
392	154752	239020
393	155120	238586
394	155477	238136
395	155860	237725
396	156260	237342
397	156654	236949
398	157046	236554
399	157425	236137
400	157788	235698
401	158166	235282
402	158569	234903
403	158972	234523
404	159368	234133
405	159794	233788
406	160203	233416
407	160555	232962
408	160958	232583
409	161383	232234
410	161735	231781
411	162107	231358
412	162522	230993
413	162901	230580
414	163287	230177
415	163647	229736
416	163996	229279
417	164413	228920
418	164723	228411
419	165130	228037
420	165480	227584
421	165870	227186
422	166273	226808
423	166686	226442
424	167088	226061
425	167488	225676
426	167855	225248
427	168255	224864
428	168647	224470
429	169048	224087
430	169414	223658
431	169826	223290
432	170204	222877
433	170518	222380
434	170932	222015
435	171337	221638
436	171716	221227
437	172117	220845
438	172515	220458
439	172917	220076
440	173309	219682
441	173689	219273
442	174091	218892
443	174506	218526
444	174913	218150
445	175315	217768
446	175723	217394
447	176120	217005
448	176496	216591
449	176899	216210
450	177250	215765
451	177655	215387
452	178038	214982
453	178394	214545
454	178763	214122
455	179142	213714
456	179560	213351
457	179963	212970
458	180342	212560
459	180764	212202
460	181141	211790
461	181561	211428
462	181955	211036
463	182369	210668
464	182774	210289
465	183068	209782
466	183441	209367
467	183801	208937
468	184179	208526
469	184586	208151
470	184965	207742
471	185331	207320
472	185743	206948
473	186091	206506
474	186464	206092
475	186832	205673
476	187202	205255
477	187575	204842
478	187962	204443
479	188362	204059
480	188746	203657
481	189151	203279
482	189578	202923
483	189917	202474
484	190276	202045
485	190665	201650
486	191037	201236
487	191399	200812
488	191786	200414
489	192132	199975
490	192537	199596
491	192963	199239
492	193260	198748
493	193640	198343
494	193989	197908
495	194335	197469
496	194702	197052
497	195082	196649
498	195488	196272
499	195841	195841
500	196208	195425
501	196627	195061
502	197011	194661
503	197407	194274
504	197791	193874
505	198159	193459
506	198512	193030
507	198832	192570
508	199233	192187
509	199651	191822
510	200050	191437
511	200475	191078
512	200856	190676
513	201255	190292
514	201654	189908
515	202029	189500
516	202405	189094
517	202785	188692
518	203173	188297
519	203522	187866
520	203937	187497
521	204311	187089
522	204712	186706
523	205093	186306
524	205458	185890
525	205883	185529
526	206312	185172
527	206704	184781
528	207102	184395
529	207457	183971
530	207868	183597
531	208273	183217
532	208675	182835
533	209098	182471
534	209466	182059
535	209818	181633
536	210232	181261
537	210564	180819
538	210837	180326
539	211247	179951
540	211596	179524
541	211984	179130
542	212354	178721
543	212698	178291
544	213113	177920
545	213515	177538
546	213893	177136
547	214278	176740
548	214620	176309
549	215022	175927
550	215418	175540
551	215811	175151
552	216192	174752
553	216552	174336
554	216945	173947
555	217313	173538
556	217658	173110
557	218027	172702
558	218445	172333
559	218825	171934
560	219194	171526
561	219529	171092
562	219916	170699
563	220241	170257
564	220661	169889
565	221042	169491
566	221459	169121
567	221865	168742
568	222258	168354
569	222589	167918
570	222976	167525
571	223334	167110
572	223704	166704
573	224068	166294
574	224447	165895
575	224832	165501
576	225222	165110
577	225568	164688
578	225860	164226
579	226261	163844
580	226606	163421
581	227005	163038
582	227401	162652
583	227771	162248
584	228133	161838
585	228464	161406
586	228841	161008
587	229250	160631
588	229639	160240
589	229988	159822
590	230387	159439
591	230806	159069
592	231204	158684
593	231622	158314
594	232010	157922
595	232353	157501
596	232753	157118
597	233172	156748
598	233485	156306
599	233887	155924
600	234230	155504
601	234632	155122
602	235028	154737
603	235402	154336
604	235819	153965
605	236229	153588
606	236641	153212
607	237047	152833
608	237456	152455
609	237797	152034
610	238176	151638
611	238578	151255
612	238911	150830
613	239320	150452
614	239713	150064
615	240054	149644
616	240458	149263
617	240866	148885
618	241266	148501
619	241646	148105
620	242017	147704
621	242390	147304
622	242807	146931
623	243186	146535
624	243532	146119
625	243904	145719
626	244298	145332
627	244720	144961
628	245068	144547
629	245480	144171
630	245868	143780
631	246203	143359
632	246573	142957
633	246977	142576
634	247360	142183
635	247767	141804
636	248176	141425
637	248593	141051
638	248958	140647
639	249346	140257
640	249765	139884
641	250110	139469
642	250423	139037
643	250814	138649
644	251214	138265
645	251494	137815
646	251911	137441
647	252306	137055
648	252711	136674
649	253074	136270
650	253467	135883
651	253836	135483
652	254248	135106
653	254666	134732
654	255011	134318
655	255417	133938
656	255790	133540
657	256211	133167
658	256540	132747
659	256946	132366
660	257345	131982
661	257749	131600
662	258136	131209
663	258509	130812
664	258901	130423
665	259299	130039
666	259702	129656
667	260076	129259
668	260476	128875
669	260891	128498
670	261293	128115
671	261651	127710
672	262036	127319
673	262446	126940
674	262793	126530
675	263119	126110
676	263523	125728
677	263869	125318
678	264218	124910
679	264622	124528
680	265037	124151
681	265412	123755
682	265763	123348
683	266129	122948
684	266537	122568
685	266886	122160
686	267257	121763
687	267669	121384
688	268089	121010
689	268440	120603
690	268883	120238
691	269250	119839
692	269709	119481
693	270150	119115
694	270501	118709
695	270859	118306
696	271247	117916
697	271660	117537
698	272040	117144
699	272426	116754
700	272857	116382
701	273247	115994
702	273663	115615
703	274024	115214
704	274416	114826
705	274876	114466
706	275227	114061
707	275657	113689
708	276059	113305
709	276460	112920
710	276971	112580
711	277350	112186
712	277786	111815
713	278258	111459
714	278757	111113
715	279373	110813
716	280088	110551
717	280665	110233
718	281147	109878
719	281624	109520
720	282214	109206
721	282678	108843
722	283155	108484
723	283682	108144
724	284124	107771
725	284526	107383
726	284929	106995
727	285357	106617
728	285736	106220
729	286100	105817
730	286425	105401
731	286847	105020
732	287277	104642
733	287676	104253
734	288085	103867
735	288497	103482
736	288909	103097
737	289337	102718
738	289717	102322
739	290094	101924
740	290522	101545
741	290974	101174
742	291404	100795
743	291801	100404
744	292255	100033
745	292690	99655
746	293073	99260
747	293498	98879
748	293928	98499
749	294395	98131
750	294816	97748
751	295235	97364
752	295672	96986
753	296131	96615
754	296588	96244
755	296999	95856
756	297422	95473
757	297852	95092
758	298264	94706
759	298640	94307
760	299086	93931
761	299503	93545
762	300135	93226
763	300790	92914
764	301402	92587
765	301830	92203
766	302227	91810
767	302581	91404
768	302925	90995
769	303334	90606
770	303699	90203
771	304078	89805
772	304470	89411
773	304882	89022
774	305226	88614
775	305607	88216
776	305933	87803
777	306297	87401
778	306685	87005
779	307103	86618
780	307531	86234
781	307971	85853
782	308336	85452
783	308739	85060
784	309136	84668
785	309548	84279
786	309912	83877
787	310328	83489
788	310739	83100
789	311113	82701
790	311526	82312
791	311953	81927
792	312366	81538
793	312770	81147
794	313174	80755
795	313541	80354
796	313926	79958
797	314332	79567
798	314745	79178
799	315072	78768
800	315416	78361
801	315834	77974
802	316225	77579
803	316642	77191
804	317072	76806
805	317477	76415
806	317860	76018
807	318262	75626
808	318589	75216
809	318914	74807
810	319318	74415
811	319714	74022
812	320072	73620
813	320458	73225
814	320806	72821
815	321194	72426
816	321611	72037
817	322018	71647
818	322431	71257
819	322846	70868
820	323233	70473
821	323643	70083
822	323945	69669
823	324318	69271
824	324736	68883
825	325141	68492
826	325518	68095
827	325920	67703
828	326298	67306
829	326692	66912
830	327065	66515
831	327453	66120
832	327801	65717
833	328154	65316
834	328544	64921
835	328952	64531
836	329380	64144
837	329763	63749
838	330137	63351
839	330532	62958
840	330916	62563
841	331339	62175
842	331792	61792
843	332145	61391
844	332538	60998
845	332937	60605
846	333258	60199
847	333580	59792
848	333996	59403
849	334380	59008
850	334732	58607
851	335083	58206
852	335370	57795
853	335795	57407
854	336196	57015
855	336552	56616
856	336963	56226
857	337340	55830
858	337722	55435
859	338121	55043
860	338518	54650
861	338930	54260
862	339298	53863
863	339702	53471
864	340061	53073
865	340460	52681
866	340872	52290
867	341283	51900
868	341698	51510
869	342082	51115
870	342473	50722
871	342880	50331
872	343291	49940
873	343626	49538
874	344034	49147
875	344377	48747
876	344753	48351
877	345150	47959
878	345552	47567
879	345901	47168
880	346238	46767
881	346648	46376
882	347021	45981
883	347440	45591
884	347803	45194
885	348168	44798
886	348584	44408
887	348998	44017
888	349291	43612
889	349613	43210
890	349985	42815
891	350326	42416
892	350709	42022
893	351124	41632
894	351516	41239
895	351871	40842
896	352255	40448
897	352584	40048
898	352975	39655
899	353343	39260
900	353721	38866
901	354107	38472
902	354520	38082
903	354868	37685
904	355258	37292
905	355656	36900
906	356065	36509
907	356431	36114
908	356852	35724
909	357252	35332
910	357644	34940
911	358031	34546
912	358387	34150
913	358746	33755
914	359057	33355
915	359463	32963
916	359848	32570
917	360230	32177
918	360591	31782
919	360996	31390
920	361363	30996
921	361744	30603
922	362158	30212
923	362577	29822
924	362977	29430
925	363375	29038
926	363747	28644
927	364169	28254
928	364547	27860
929	364947	27469
930	365350	27077
931	365760	26686
932	366171	26295
933	366536	25900
934	366884	25505
935	367194	25107
936	367567	24713
937	367973	24322
938	368310	23926
939	368695	23533
940	369088	23141
941	369433	22746
942	369818	22353
943	370200	21961
944	370611	21569
945	370991	21177
946	371383	20784
947	371792	20393
948	372189	20001
949	372568	19608
950	372944	19215
951	373335	18823
952	373684	18429
953	374102	18038
954	374457	17644
955	374803	17250
956	375214	16859
957	375565	16465
958	375970	16073
959	376351	15681
960	376705	15287
961	377110	14896
962	377486	14503
963	377871	14111
964	378289	13720
965	378651	13327
966	379054	12935
967	379440	12543
968	379834	12151
969	380252	11760
970	380661	11368
971	381054	10976
972	381451	10584
973	381851	10193
974	382229	9800
975	382599	9408
976	382979	9015
977	383350	8623
978	383675	8230
979	384074	7838
980	384470	7446
981	384796	7053
982	385213	6661
983	385614	6270
984	385972	5877
985	386308	5485
986	386674	5092
987	387029	4700
988	387411	4308
989	387835	3917
990	388220	3525
991	388596	3133
992	389017	2742
993	389420	2350
994	389829	1958
995	390218	1567
996	390632	1175
997	391033	783
998	391373	391
999	391777	0
