iter	Accuracy	MultiClass
238	0.8251893939	0.4373893066
239	0.8253787879	0.4369500027
240	0.8254208754	0.4367258728
241	0.8255892256	0.4361716064
242	0.8255681818	0.4359004139
243	0.8257154882	0.4355585693
244	0.8257996633	0.4350586058
245	0.8259469697	0.4348138418
246	0.8259890572	0.4344626016
247	0.8261574074	0.4339990971
248	0.8264520202	0.4337888353
249	0.8265572391	0.4335016536
250	0.8267887205	0.4332173191
251	0.8271043771	0.4327356449
252	0.8272727273	0.4320461115
253	0.8276515152	0.4315692124
254	0.8278409091	0.4311811644
255	0.8279671717	0.4309550382
256	0.8281776094	0.4308028792
257	0.8283038721	0.4304502054
258	0.8283459596	0.430236083
259	0.8284090909	0.4300139758
260	0.8287037037	0.4293359541
261	0.8289141414	0.4290675424
262	0.8290824916	0.428799178
263	0.8295454545	0.428348752
264	0.8295244108	0.4280438182
265	0.8298821549	0.4276190226
266	0.8301136364	0.427363466
267	0.8299873737	0.4272648671
268	0.8300084175	0.4271514305
269	0.8302188552	0.4265050359
270	0.8304503367	0.4260003992
271	0.8308501684	0.425630941
272	0.8309132997	0.4254978695
273	0.8309132997	0.4252118795
274	0.8310816498	0.4249670589
275	0.8312079125	0.4248293185
276	0.8311026936	0.4245915053
277	0.8314604377	0.4243931426
278	0.8316708754	0.4239237589
279	0.8318181818	0.4235761202
280	0.8317550505	0.423462634
281	0.8318813131	0.423238388
282	0.8320496633	0.4227822541
283	0.8320286195	0.422676054
284	0.8321127946	0.4225030478
285	0.8320075758	0.4221812625
286	0.8322390572	0.4217824011
287	0.8323021886	0.4212823661
288	0.8323442761	0.4210414147
289	0.8324705387	0.420913477
290	0.8325547138	0.4206729349
291	0.8326599327	0.4203445022
292	0.8329124579	0.4199002878
293	0.8328703704	0.4197069194
294	0.8328914141	0.4192852201
295	0.8329545455	0.4191033892
296	0.8332281145	0.4189269465
297	0.8335016835	0.4184970971
298	0.8336910774	0.4183592251
299	0.8336910774	0.4178787627
300	0.8337752525	0.417661759
301	0.8339856902	0.4173344691
302	0.8342592593	0.4169907659
303	0.8345749158	0.4167423055
304	0.8346801347	0.4165076294
305	0.8349537037	0.4160306869
306	0.8349747475	0.4157628533
307	0.8353114478	0.4156331808
308	0.835479798	0.4152881684
309	0.8355429293	0.4151673584
310	0.8356691919	0.4149484572
311	0.8358585859	0.4145417397
312	0.8357954545	0.4143954757
313	0.8359427609	0.4141791745
314	0.8359427609	0.4141183175
315	0.8360058923	0.4138193597
316	0.8362373737	0.413373864
317	0.8363215488	0.4132415238
318	0.8365530303	0.4127773203
319	0.8365740741	0.4125384133
320	0.8367424242	0.4121505849
321	0.8368476431	0.4120759892
322	0.8369739057	0.4117210603
323	0.8371212121	0.4114863356
324	0.837226431	0.411298368
325	0.8371843434	0.4110808554
326	0.8371843434	0.4110254976
327	0.8371212121	0.4108916365
328	0.8371001684	0.4106939639
329	0.8371843434	0.4105665204
330	0.8372474747	0.4103587528
331	0.8376052189	0.4099953665
332	0.8378367003	0.4097417873
333	0.8379419192	0.409464037
334	0.8380681818	0.4091964223
335	0.8381734007	0.4091241778
336	0.838236532	0.4089188126
337	0.8385942761	0.4086945082
338	0.8387205387	0.4083275469
339	0.8389099327	0.4079656898
340	0.8388047138	0.4079072381
341	0.8388678451	0.4076650725
342	0.8391835017	0.4073519399
343	0.8393097643	0.4072298236
344	0.8393939394	0.4070223153
345	0.8398358586	0.4066616149
346	0.8399410774	0.4064754367
347	0.8398989899	0.4062962217
348	0.8400042088	0.4060317759
349	0.8403619529	0.4057025571
350	0.8405092593	0.4055849588
351	0.8406565657	0.4051821955
352	0.840719697	0.4050479432
353	0.840719697	0.4047783788
354	0.8408038721	0.4047370398
355	0.8407407407	0.4045723978
356	0.8406986532	0.4044394101
357	0.8408459596	0.4040940081
358	0.8408249158	0.4040219168
359	0.8412247475	0.4037345285
360	0.8413089226	0.403563453
361	0.8413510101	0.4032234688
362	0.8415614478	0.4028496392
363	0.8415824916	0.4028072442
364	0.8417508418	0.4025237885
365	0.8418139731	0.4023535872
366	0.8420454545	0.4020590796
367	0.8419191919	0.4019412839
368	0.8421296296	0.4015803852
369	0.842276936	0.4012070184
370	0.8425084175	0.401051235
371	0.8425084175	0.4008391414
372	0.8428030303	0.4003020576
373	0.8429292929	0.3999395568
374	0.8429713805	0.3998735074
375	0.8430976431	0.3995124051
376	0.8430555556	0.3994210652
377	0.8433501684	0.399199995
378	0.8434132997	0.3990064239
379	0.8434553872	0.3987597671
380	0.8435185185	0.3985076203
381	0.8435606061	0.3982476288
382	0.8437710438	0.3980392667
383	0.8438762626	0.397878217
384	0.8438131313	0.3976229172
385	0.8442760943	0.3972361081
386	0.8445286195	0.3969566921
387	0.8447390572	0.3966232651
388	0.8448653199	0.3964877865
389	0.8449494949	0.3963137403
390	0.8449705387	0.3961653087
391	0.8450547138	0.3960036919
392	0.8452861953	0.3957058048
393	0.8451388889	0.3954108697
394	0.8455387205	0.3952390295
395	0.8455176768	0.3950119931
396	0.8458964646	0.3948098667
397	0.8458333333	0.3946007045
398	0.8460016835	0.3944945503
399	0.8460016835	0.3943829457
400	0.8461279461	0.3941249166
401	0.8462752525	0.3938736252
402	0.8465909091	0.3934781841
403	0.8466119529	0.3933545893
404	0.8467592593	0.3932052845
405	0.846780303	0.393106372
406	0.8468013468	0.3929781857
407	0.8468855219	0.3925269231
408	0.8470959596	0.3922176148
409	0.8470959596	0.3920786604
410	0.8474747475	0.3915592782
411	0.8476641414	0.3912428691
412	0.8477272727	0.3909314896
413	0.8479377104	0.390546708
414	0.8480008418	0.3904191986
415	0.847979798	0.3902764435
416	0.8481902357	0.390004625
417	0.8482744108	0.38977443
418	0.8483585859	0.3895377321
419	0.8484848485	0.3892369542
420	0.8483164983	0.3891535174
421	0.8484638047	0.3889018089
422	0.8486321549	0.3887377437
423	0.8486111111	0.3885964132
424	0.8487584175	0.3883970418
425	0.8486321549	0.3882976795
426	0.8486952862	0.3881891534
427	0.8488425926	0.3879381872
428	0.8489478114	0.3876103992
429	0.8489478114	0.3874720007
430	0.8490530303	0.3873038483
431	0.8490530303	0.3871637514
432	0.8491372054	0.3869390951
433	0.8493476431	0.3864305532
434	0.8496212121	0.3862093819
435	0.8497053872	0.3861044317
436	0.8498737374	0.3858805309
437	0.8498526936	0.3856226439
438	0.8500210438	0.3855114951
439	0.8500420875	0.3853053338
440	0.8503367003	0.3850093312
441	0.8504208754	0.384789595
442	0.8503998316	0.3845606799
443	0.850547138	0.3840517219
444	0.8506734007	0.3838806019
445	0.8507786195	0.3837580827
446	0.8510732323	0.3834495165
447	0.8511153199	0.3832228777
448	0.8515993266	0.3827423822
449	0.8517887205	0.3825227988
450	0.8518518519	0.3821889559
451	0.8519149832	0.3817729863
452	0.8518939394	0.3817278135
453	0.8519570707	0.3815529474
454	0.852020202	0.3814296396
455	0.8521675084	0.3811177102
456	0.8522727273	0.3808866394
457	0.8524200337	0.3807494081
458	0.8525462963	0.3805314357
459	0.8528198653	0.3803228129
460	0.8527777778	0.3801389833
461	0.8531565657	0.3799542029
462	0.8532828283	0.3798665871
463	0.8531986532	0.379435691
464	0.8533038721	0.379264528
465	0.853493266	0.3789387657
466	0.8535774411	0.3787779187
467	0.8535353535	0.3785856558
468	0.8538930976	0.3784328752
469	0.8540614478	0.378099588
470	0.8539983165	0.3779289301
471	0.8541456229	0.3777277554
472	0.8542508418	0.3775209495
473	0.8541666667	0.3774272339
474	0.8543139731	0.3771921694
475	0.8544191919	0.377049789
476	0.8543139731	0.3769244434
477	0.8544191919	0.376650285
478	0.8545664983	0.3764960886
479	0.854776936	0.376317347
480	0.8549452862	0.3760065812
481	0.8548190236	0.3758303973
482	0.8550925926	0.375679112
483	0.8549452862	0.3753529203
484	0.8549031987	0.3751398311
485	0.8551136364	0.3748460804
486	0.8552188552	0.3746345014
487	0.8552819865	0.3745289131
488	0.8553240741	0.374272178
489	0.8554503367	0.3741511071
490	0.8556186869	0.3737808339
491	0.8559132997	0.3733407511
492	0.8559974747	0.3729674246
493	0.8562710438	0.3724161693
494	0.8563762626	0.3722218821
495	0.8565025253	0.3720977613
496	0.8565867003	0.3720083002
497	0.8568392256	0.3718188708
498	0.8570075758	0.3714984599
499	0.8569023569	0.3713790187
500	0.8572811448	0.3710707117
501	0.857260101	0.3708036709
502	0.8575968013	0.370618445
503	0.8577651515	0.3704848543
504	0.8578914141	0.3702676515
505	0.8578493266	0.3702180895
506	0.8578493266	0.3699892449
507	0.857996633	0.369666422
508	0.8581228956	0.3695893516
509	0.8580597643	0.3693999772
510	0.8581018519	0.3691686763
511	0.858270202	0.3688637279
512	0.8583333333	0.36850874
513	0.8585648148	0.3684063333
514	0.8586069024	0.3681886036
515	0.8588173401	0.3679680998
516	0.8589225589	0.3677318439
517	0.859006734	0.3674835067
518	0.8593223906	0.3671538079
519	0.859469697	0.3668281657
520	0.8597643098	0.3665209763
521	0.8597853535	0.3663353488
522	0.8601010101	0.3661367898
523	0.8600378788	0.3660416975
524	0.8601220539	0.3659329328
525	0.8603324916	0.365759481
526	0.8603324916	0.3653079932
527	0.8606060606	0.3649924611
528	0.8608375421	0.3648778194
529	0.8609638047	0.364726914
530	0.8611952862	0.3643095995
531	0.8612373737	0.364159728
532	0.8614057239	0.3638341956
533	0.8616372054	0.3635248751
534	0.8617213805	0.3633627076
535	0.8617845118	0.3632117469
536	0.8618055556	0.3630514919
537	0.8619318182	0.3628891646
538	0.8619318182	0.3625851379
539	0.8622474747	0.3623060516
540	0.8621422559	0.3619269469
541	0.8625210438	0.3617225899
542	0.8625631313	0.3615305493
543	0.8625841751	0.3614740046
544	0.8627314815	0.3611503619
545	0.8631734007	0.3608416746
546	0.8635521886	0.3605979894
547	0.863510101	0.3604164568
548	0.8636363636	0.3602359648
549	0.8636363636	0.3601739709
550	0.8637205387	0.360064926
551	0.8636363636	0.359909533
552	0.8636784512	0.35979443
553	0.8638888889	0.3595098757
554	0.863973064	0.3591947336
555	0.8639520202	0.3591494228
556	0.8640572391	0.3589767861
557	0.8640151515	0.3588457971
558	0.8639309764	0.3587431459
559	0.8642255892	0.3585160392
560	0.8641835017	0.3583774268
561	0.8640361953	0.3582578385
562	0.8641835017	0.3581551395
563	0.8643939394	0.3579442749
564	0.8643939394	0.3576538925
565	0.8648148148	0.3574348049
566	0.864793771	0.3572702522
567	0.8649621212	0.3570460238
568	0.8651094276	0.3568384711
569	0.8650883838	0.35670552
570	0.8652777778	0.3563920105
571	0.8654882155	0.355988394
572	0.8656986532	0.3558941599
573	0.8656355219	0.3558378363
574	0.8659090909	0.3555417381
575	0.8660143098	0.355375528
576	0.8660984848	0.3553223736
577	0.8661616162	0.3551908253
578	0.8663299663	0.3549657444
579	0.8663299663	0.354864002
580	0.8664141414	0.3547341361
581	0.8665193603	0.3545173137
582	0.866456229	0.3544154559
583	0.8665614478	0.3541050576
584	0.8667929293	0.3537980042
585	0.8669402357	0.3536141602
586	0.8671296296	0.3533421013
587	0.8672348485	0.3530809058
588	0.8674452862	0.3528393794
589	0.8675294613	0.3526348093
590	0.8679082492	0.3521850781
591	0.8678661616	0.3520061138
592	0.8681397306	0.3518142958
593	0.8682239057	0.3516014334
594	0.8683080808	0.351368368
595	0.8684132997	0.3512521488
596	0.8684974747	0.3512044314
597	0.8685606061	0.3510049865
598	0.8685395623	0.3509561269
599	0.8686868687	0.3506695704
600	0.8688973064	0.3504351009
601	0.8688973064	0.3503233399
602	0.8690867003	0.3501550697
603	0.8689814815	0.3501174567
604	0.8690025253	0.3498530134
605	0.8691077441	0.3496167847
606	0.8691287879	0.3495127176
607	0.8692760943	0.3493653169
608	0.8695286195	0.3491003308
609	0.8694654882	0.3490107232
610	0.8695075758	0.3486746066
611	0.8696338384	0.3485694428
612	0.8697390572	0.3483601287
613	0.869760101	0.3482910854
614	0.8698232323	0.3481527855
615	0.8699284512	0.3478929523
616	0.8703914141	0.3476312467
617	0.8704755892	0.347317812
618	0.8704545455	0.3471612545
619	0.870496633	0.3466566496
620	0.8705808081	0.3465804598
621	0.870496633	0.3463611578
622	0.8708122896	0.3460924261
623	0.8711700337	0.3457825053
624	0.871233165	0.3455964915
625	0.8713173401	0.3455021261
626	0.8714015152	0.3454021006
627	0.8715909091	0.3450085858
628	0.8716750842	0.3448512472
629	0.8719486532	0.3446088323
630	0.8720538721	0.344475835
631	0.8722222222	0.3441003229
632	0.8723063973	0.3439141149
633	0.8723063973	0.3437152141
634	0.8723695286	0.3436163839
635	0.8724747475	0.3434287628
636	0.8725799663	0.3432436718
637	0.8724747475	0.3428947311
638	0.8725589226	0.3427391888
639	0.8727693603	0.342596238
640	0.8730218855	0.3423523996
641	0.873253367	0.3420749401
642	0.8732954545	0.342011544
643	0.8734217172	0.3417815154
644	0.8734638047	0.3416048794
645	0.8736321549	0.3413101729
646	0.8738215488	0.3408978297
647	0.8740951178	0.3405550544
648	0.874263468	0.3404667633
649	0.8744107744	0.3402067758
650	0.8744107744	0.339930978
651	0.8748737374	0.3395111245
652	0.8750210438	0.3391840458
653	0.8750841751	0.3389561932
654	0.8755260943	0.3387000248
655	0.8758627946	0.3384204301
656	0.8758627946	0.338351173
657	0.876010101	0.3381092574
658	0.8759259259	0.3378245062
659	0.8760942761	0.3375550649
660	0.8761153199	0.3371986506
661	0.8761363636	0.3370997751
662	0.8760521886	0.3369334563
663	0.8762626263	0.3367340231
664	0.8763678451	0.3366115907
665	0.8762626263	0.3365538938
666	0.8766624579	0.3362779623
667	0.8766835017	0.3362409388
668	0.8767676768	0.3360879354
669	0.8767887205	0.3359262229
670	0.8768097643	0.3357833038
671	0.877293771	0.3353753533
672	0.8774410774	0.3351436798
673	0.8776725589	0.3346895009
674	0.8777988215	0.3345704125
675	0.8776515152	0.3344074323
676	0.8779040404	0.3340460045
677	0.8782828283	0.3336917754
678	0.8783459596	0.3335952675
679	0.8783038721	0.3335711815
680	0.8785143098	0.3333834283
681	0.8785353535	0.3332507003
682	0.8786195286	0.3329278227
683	0.8787247475	0.3328222543
684	0.8785984848	0.3327035684
685	0.8787037037	0.332573867
686	0.8787247475	0.332413451
687	0.8788720539	0.3322496203
688	0.8790193603	0.3321742529
689	0.8789351852	0.3321101023
690	0.8789141414	0.3318260437
691	0.878956229	0.3317752471
692	0.8789141414	0.3316929478
693	0.8791035354	0.3315521128
694	0.8792718855	0.3313961836
695	0.8793139731	0.331258272
696	0.8794191919	0.3311833437
697	0.8794612795	0.3309801691
698	0.8795875421	0.3308952606
699	0.8796506734	0.33053622
700	0.8796296296	0.3304314155
701	0.87996633	0.3300685317
702	0.8799452862	0.329764376
703	0.8804292929	0.329394034
704	0.8805345118	0.3291609881
705	0.8808080808	0.3289012264
706	0.8809553872	0.3288285074
707	0.8811026936	0.3286481679
708	0.8812079125	0.3285007321
709	0.8814604377	0.3281911006
710	0.8814393939	0.3280316561
711	0.8814604377	0.3278995018
712	0.8816287879	0.3276558692
713	0.8817760943	0.3275710248
714	0.8818813131	0.3273283215
715	0.8816919192	0.327266177
716	0.8819234007	0.3271268538
717	0.8820496633	0.3270230261
718	0.8821127946	0.3268971737
719	0.8821548822	0.3268188795
720	0.8821969697	0.3266534344
721	0.8822390572	0.3264444285
722	0.8823021886	0.3263473061
723	0.8824074074	0.3261984849
724	0.88253367	0.3259827811
725	0.8826388889	0.3257515499
726	0.8826388889	0.3256785965
727	0.8826178451	0.3256274964
728	0.8829124579	0.3252722028
729	0.8829124579	0.3252043533
730	0.8830597643	0.3250414242
731	0.8831860269	0.3248436043
732	0.8834806397	0.3245887638
733	0.8834806397	0.3244237216
734	0.8834806397	0.3242714569
735	0.8836069024	0.3239832786
736	0.8835858586	0.3239176731
737	0.8835648148	0.3238774944
738	0.8837542088	0.3237125525
739	0.8839225589	0.3235283624
740	0.8840698653	0.3233198605
741	0.8840698653	0.3230179282
742	0.8841961279	0.322816198
743	0.8842592593	0.3226332692
744	0.8843013468	0.3224386725
745	0.8843223906	0.3222934269
746	0.8841750842	0.3221222723
747	0.884280303	0.322052353
748	0.8844907407	0.3219036606
749	0.8846590909	0.3217040118
750	0.8846590909	0.3215761309
751	0.8849116162	0.3213392177
752	0.8850378788	0.3211097387
753	0.8852483165	0.3209886202
754	0.8854166667	0.3207497004
755	0.8856271044	0.3205507714
756	0.8856271044	0.3203473661
757	0.8855850168	0.3203325512
758	0.8857112795	0.320168882
759	0.8859217172	0.3200200609
760	0.886026936	0.3198185936
761	0.886026936	0.319757195
762	0.8859848485	0.3195481594
763	0.8863636364	0.31928355
764	0.8864267677	0.3190953512
765	0.8864478114	0.3188969731
766	0.8864688552	0.3187859646
767	0.8866582492	0.3186395728
768	0.8867424242	0.3185044412
769	0.8874158249	0.3182469612
770	0.8874579125	0.3180918062
771	0.8876052189	0.3177580524
772	0.8876473064	0.3176074228
773	0.8875841751	0.3174835774
774	0.8876052189	0.3174430177
775	0.8879208754	0.3172669892
776	0.8879208754	0.3171395936
777	0.8880260943	0.3169006603
778	0.8879419192	0.3167746295
779	0.8882996633	0.3164003028
780	0.8882575758	0.3162811957
781	0.8882996633	0.3161800095
782	0.8883838384	0.316045372
783	0.8886994949	0.3158524811
784	0.8889099327	0.315751731
785	0.8889309764	0.315692749
786	0.8890361953	0.315477329
787	0.8892255892	0.3153125788
788	0.8892887205	0.3151457308
789	0.8894360269	0.3149314157
790	0.8894360269	0.3148604135
791	0.8896043771	0.3145077101
792	0.8896675084	0.3143418214
793	0.889793771	0.3141170835
794	0.8900883838	0.3139222932
795	0.8901936027	0.3137626661
796	0.890256734	0.3137014326
797	0.8904250842	0.3134418086
798	0.8904461279	0.3133082945
799	0.8903829966	0.3132393916
800	0.8904461279	0.3131865223
801	0.8906355219	0.3130069223
802	0.8905723906	0.3129299282
803	0.8904882155	0.312883332
804	0.8906776094	0.3127312928
805	0.890719697	0.3126770896
806	0.8909511785	0.3124169134
807	0.8910984848	0.3123028944
808	0.8910984848	0.3122547826
809	0.8910774411	0.3122197063
810	0.8910774411	0.3121314549
811	0.8909722222	0.3120357851
812	0.8911826599	0.3118328956
813	0.891266835	0.31147289
814	0.8914351852	0.3112586153
815	0.8913510101	0.3111922929
816	0.8915614478	0.3111076391
817	0.8917087542	0.3108754329
818	0.8916877104	0.3107379541
819	0.8917718855	0.3106222294
820	0.8919191919	0.3105102825
821	0.8919191919	0.3104297263
822	0.8919402357	0.3102900947
823	0.8919823232	0.3102314396
824	0.8920244108	0.3100808733
825	0.892003367	0.3100301887
826	0.8921717172	0.3099499001
827	0.892276936	0.3098804872
828	0.8922138047	0.309776331
829	0.8922348485	0.3097315178
830	0.8922979798	0.3096438468
831	0.8924873737	0.3094679792
832	0.8926767677	0.3091773046
833	0.8928030303	0.3089665375
834	0.8928030303	0.3088454193
835	0.8928872054	0.3086307896
836	0.8929082492	0.3085570052
837	0.8929503367	0.3084252101
838	0.8929713805	0.3082181037
839	0.8930345118	0.3080282823
840	0.893202862	0.3078089544
841	0.8932449495	0.3076794784
842	0.8935816498	0.3073695921
843	0.8936026936	0.3072646518
844	0.8936237374	0.3072519972
845	0.8936026936	0.3072008518
846	0.8935606061	0.3071260103
847	0.8935816498	0.3069164275
848	0.8936868687	0.3068421496
849	0.8937710438	0.3067068715
850	0.8940025253	0.3066086821
851	0.8940867003	0.3063765325
852	0.8941708754	0.3063048609
853	0.8943392256	0.3060749191
854	0.8945496633	0.3058881291
855	0.8946759259	0.3057309603
856	0.8946759259	0.3056033695
857	0.8946969697	0.3054736345
858	0.8948863636	0.3053027772
859	0.8951388889	0.3049874455
860	0.8951599327	0.3048513716
861	0.8953072391	0.3046732435
862	0.8953493266	0.3043432054
863	0.8955387205	0.3042133536
864	0.8956860269	0.3040486775
865	0.8957070707	0.3039069445
866	0.8958543771	0.3037299914
867	0.8960648148	0.3035236554
868	0.8960648148	0.3034285602
869	0.8961279461	0.3032930148
870	0.896233165	0.3030057709
871	0.8964646465	0.3026312226
872	0.8964646465	0.3024461175
873	0.8964856902	0.3022199544
874	0.8965909091	0.3021234661
875	0.8964856902	0.3019923048
876	0.8966119529	0.3017602832
877	0.8968644781	0.3015749137
878	0.8968644781	0.3013413239
879	0.8970117845	0.3012379787
880	0.8971170034	0.3011877741
881	0.8970749158	0.3011040422
882	0.8970749158	0.3010719091
