iter	Accuracy	MultiClass
93	0.8021675084	0.4969727044
94	0.8024200337	0.4964675935
95	0.8025462963	0.4956735254
96	0.8030934343	0.4949503158
97	0.8034722222	0.4943444209
98	0.8034511785	0.4933240104
99	0.8038510101	0.492603761
100	0.8037037037	0.4922799658
101	0.8040614478	0.4915559497
102	0.8044191919	0.4907898145
103	0.8047138047	0.4901839493
104	0.8050294613	0.4892619969
105	0.8050925926	0.488534481
106	0.805239899	0.4878583665
107	0.8054082492	0.4874620503
108	0.8055976431	0.4871963791
109	0.805976431	0.4864769457
110	0.8061237374	0.4857202584
111	0.8063762626	0.4850442505
112	0.8065656566	0.4845837684
113	0.806986532	0.483850164
114	0.8072180135	0.4834355511
115	0.8074915825	0.4829365638
116	0.8076178451	0.4823456944
117	0.8075757576	0.4819007196
118	0.8077441077	0.4811966235
119	0.8079545455	0.4808082767
120	0.8081018519	0.480462659
121	0.8081649832	0.4799231735
122	0.8084175084	0.4795020996
123	0.8087542088	0.4786532172
124	0.8092382155	0.4776804971
125	0.8090698653	0.4773774924
126	0.8093223906	0.476990359
127	0.8093644781	0.4764107928
128	0.8096380471	0.4758893412
129	0.8099957912	0.4751483991
130	0.8103745791	0.4746212208
131	0.810479798	0.4742202351
132	0.8106060606	0.4734616269
133	0.8104587542	0.4732180085
134	0.8106481481	0.4726711735
135	0.8109217172	0.4723302371
136	0.8111111111	0.471802804
137	0.8111111111	0.4713680266
138	0.8112584175	0.470794186
139	0.8112584175	0.4704202184
140	0.8115951178	0.4696556499
141	0.8118265993	0.4687629224
142	0.8119949495	0.4679603662
143	0.8122053872	0.4677244803
144	0.8125841751	0.4672514557
145	0.8125	0.4669276383
146	0.8129840067	0.4663333716
147	0.8130681818	0.4658121488
148	0.8133207071	0.4650844852
149	0.8134469697	0.464748755
150	0.8136153199	0.4642731502
151	0.8136574074	0.4637260312
152	0.8139520202	0.4632799549
153	0.8141624579	0.4629987123
154	0.8142676768	0.4627521951
155	0.8144149832	0.4624926049
156	0.8146043771	0.4621548082
157	0.8144991582	0.4618938137
158	0.8148569024	0.4612267989
159	0.8148989899	0.4607992627
160	0.8150252525	0.4603817919
161	0.8156776094	0.4596739032
162	0.8156355219	0.4595587584
163	0.8158038721	0.4591927217
164	0.8158459596	0.4589339716
165	0.8160353535	0.4585037079
166	0.8160984848	0.4582813847
167	0.8162247475	0.457414716
168	0.816266835	0.4572685711
169	0.8163720539	0.4571148766
170	0.8166035354	0.456405891
171	0.8167508418	0.4562708802
172	0.8167718855	0.4559983658
173	0.8168560606	0.4556453427
174	0.8171506734	0.4550053644
175	0.8174242424	0.4544903185
176	0.8175715488	0.4540952802
177	0.8175715488	0.4539422455
178	0.8179503367	0.4534960376
179	0.8181186869	0.4531615593
180	0.8184974747	0.4527284429
181	0.8185185185	0.4524989651
182	0.8187079125	0.4518968468
183	0.8190446128	0.4513522494
184	0.819212963	0.4507094431
185	0.8193602694	0.4502769938
186	0.8196548822	0.4497991511
187	0.8197390572	0.4497840503
188	0.8198653199	0.4493305326
189	0.8201809764	0.4486493023
190	0.8204124579	0.4482989643
191	0.8206439394	0.4480476157
192	0.8208964646	0.4478164819
193	0.8211489899	0.4473550293
194	0.8212121212	0.4471102293
195	0.8214436027	0.4467890566
196	0.8214225589	0.4464011581
197	0.8218223906	0.4459439322
198	0.8223274411	0.445483556
199	0.822516835	0.4450298528
200	0.8226220539	0.4444131431
201	0.8227693603	0.4441143622
202	0.8228324916	0.4436755328
203	0.822790404	0.4431748881
204	0.8229166667	0.4428016662
205	0.822979798	0.4424430028
206	0.822979798	0.4421186341
207	0.8230429293	0.4417731351
208	0.8230429293	0.4415666639
209	0.8231481481	0.4412250763
210	0.8233796296	0.4410099817
211	0.8233164983	0.4406477836
212	0.8236952862	0.4403706034
213	0.8237373737	0.4402262689
214	0.8239688552	0.4398910616
215	0.8240109428	0.4395844996
216	0.8241372054	0.4393499858
217	0.8243897306	0.4389362847
218	0.8244949495	0.4387111123
219	0.8246001684	0.4383372598
220	0.8246843434	0.4375356435
221	0.824726431	0.4371684327
222	0.8248316498	0.4366983554
223	0.8253156566	0.4360475377
224	0.8253577441	0.4356559817
225	0.8254419192	0.4351746407
226	0.8254840067	0.434844653
227	0.825736532	0.4347050761
228	0.8259680135	0.4342314537
229	0.8262205387	0.433754377
230	0.8261574074	0.4333285102
231	0.8261784512	0.4331953898
232	0.8264520202	0.4327724077
233	0.8265782828	0.4325676382
234	0.8268518519	0.4320236792
235	0.8270412458	0.4316510645
236	0.8271043771	0.4315280195
237	0.8272306397	0.4312728032
238	0.8272727273	0.431118802
239	0.8275673401	0.4308953965
240	0.8276936027	0.4306169548
241	0.827756734	0.4303923053
242	0.8277988215	0.4300254173
243	0.8276936027	0.4297953131
244	0.8277777778	0.4294595876
245	0.8278409091	0.4293073686
246	0.8281144781	0.4292288429
247	0.8282407407	0.4290256109
248	0.8282407407	0.4288991511
249	0.8289351852	0.4280585139
250	0.8289141414	0.4276761874
251	0.8291666667	0.4271352861
252	0.8294612795	0.4267043613
253	0.8294402357	0.4264856341
254	0.8296927609	0.4261538118
255	0.8296506734	0.4258615191
256	0.8298611111	0.4254471001
257	0.8301767677	0.4250721428
258	0.8302819865	0.4245921341
259	0.8303451178	0.4242690959
260	0.8306607744	0.4239071456
261	0.8309132997	0.4234591232
262	0.8308712121	0.4234043017
263	0.8309343434	0.4232135591
264	0.8310816498	0.422841203
265	0.8313973064	0.4223358218
266	0.8316498316	0.4219292289
267	0.8318181818	0.4216579272
268	0.8318813131	0.4211922685
269	0.8322390572	0.4208952643
270	0.832260101	0.4205952572
271	0.8323442761	0.4202979492
272	0.8322180135	0.420202787
273	0.832260101	0.4200336878
274	0.832260101	0.4199114614
275	0.83253367	0.4196560818
276	0.8328493266	0.4192729055
277	0.8331439394	0.4188132209
278	0.8331649832	0.4187050376
279	0.8333543771	0.4183766882
280	0.833459596	0.418203029
281	0.8333754209	0.4178105797
282	0.8336700337	0.4176819693
283	0.8337752525	0.4172869744
284	0.8336910774	0.4171191065
285	0.8338804714	0.4168426881
286	0.8337962963	0.4164779997
287	0.8341119529	0.4162854457
288	0.8340909091	0.4162525659
289	0.8342382155	0.4160126963
290	0.8343855219	0.4158630541
291	0.8346590909	0.4154158187
292	0.8346801347	0.4152237481
293	0.8348063973	0.4148695437
294	0.8349957912	0.4145971068
295	0.8349747475	0.4145145281
296	0.835479798	0.4138968468
297	0.8354587542	0.4138254074
298	0.8355850168	0.4136268855
299	0.8355639731	0.4133910726
300	0.8361111111	0.412919537
301	0.8362584175	0.4124810175
302	0.8363215488	0.4123583681
303	0.8365740741	0.4119830954
304	0.8366372054	0.4116348516
305	0.8368265993	0.4113403491
306	0.836763468	0.4109932181
307	0.836763468	0.4108796503
308	0.8368686869	0.4105528979
309	0.836952862	0.4103845234
310	0.8371843434	0.4101396289
311	0.8372474747	0.409846602
312	0.8374158249	0.4092870073
313	0.8376683502	0.4089303966
314	0.8377525253	0.408855563
315	0.8377314815	0.4086196992
316	0.8376683502	0.4084946906
317	0.837773569	0.4083135871
318	0.8378787879	0.408058875
319	0.8378787879	0.4079568947
320	0.8381944444	0.4076593325
321	0.838236532	0.4075847643
322	0.838510101	0.4073452133
323	0.8385521886	0.4069831076
324	0.8386153199	0.4068277984
325	0.8386574074	0.4065300372
326	0.8385732323	0.4064434968
327	0.8386574074	0.4063321949
328	0.8388468013	0.4061903337
329	0.8388468013	0.4061201133
330	0.83878367	0.4058931861
331	0.8390361953	0.4055594977
332	0.8390361953	0.405482833
333	0.8390361953	0.4053412729
334	0.8390782828	0.4049747077
335	0.8390993266	0.4048908082
336	0.8392887205	0.4045467355
337	0.8394991582	0.4041671132
338	0.8397306397	0.4038836469
339	0.8397727273	0.4038319825
340	0.839709596	0.4037559035
341	0.8398989899	0.4036313645
342	0.8400042088	0.4033935737
343	0.8402356902	0.4032163931
344	0.8403409091	0.4030657567
345	0.8405934343	0.402871219
346	0.8406355219	0.4026848859
347	0.8406355219	0.4024287848
348	0.8408249158	0.402201446
349	0.8408249158	0.4020164521
350	0.840993266	0.4018040033
351	0.8412878788	0.4015826076
352	0.8412457912	0.4013804363
353	0.8416877104	0.4010788797
354	0.8417508418	0.4008999604
355	0.8417929293	0.4006679892
356	0.8420664983	0.4004258182
357	0.8421506734	0.4002841067
358	0.8420244108	0.3999648896
359	0.8420664983	0.3998724596
360	0.8421296296	0.3997189792
361	0.8422558923	0.399508897
362	0.8421506734	0.3993916803
363	0.8422979798	0.3992493326
364	0.8425294613	0.3991462179
365	0.8426557239	0.3988754371
366	0.8429713805	0.3987339476
367	0.842739899	0.3986097027
368	0.8428030303	0.3982554576
369	0.8429713805	0.3981752509
370	0.8430765993	0.3979071259
371	0.8430555556	0.397802436
372	0.8433080808	0.3976315871
373	0.8433291246	0.3973982492
374	0.8433922559	0.397282074
375	0.8434132997	0.3971108535
376	0.8432239057	0.3968301161
377	0.843476431	0.3964504957
378	0.8437710438	0.3962349035
379	0.8438341751	0.3961391044
380	0.8439183502	0.3959685988
381	0.8439183502	0.3956986047
382	0.8441287879	0.3954738422
383	0.8443392256	0.3951180963
384	0.8445075758	0.3949032251
385	0.8447390572	0.3943378686
386	0.84503367	0.3938490008
387	0.8453703704	0.3935705224
388	0.8454335017	0.393432848
389	0.8456439394	0.3930124899
390	0.8458543771	0.3928512684
391	0.8456860269	0.3926496053
392	0.8460016835	0.3922407972
393	0.8459806397	0.3918899447
394	0.8461489899	0.39153012
395	0.8461489899	0.3912769878
396	0.846233165	0.3911275671
397	0.8462752525	0.390869998
398	0.8466119529	0.3905357935
399	0.8467592593	0.390175404
400	0.8468223906	0.3899263261
401	0.8469486532	0.389808759
402	0.8472643098	0.3893600394
403	0.8474116162	0.3891511496
404	0.8474326599	0.3889901237
405	0.8474326599	0.3889635906
406	0.8477483165	0.3887861309
407	0.8477272727	0.3882970713
408	0.8478535354	0.3881128083
409	0.8478745791	0.3878465636
410	0.8479587542	0.3874969792
411	0.8481271044	0.387257786
412	0.8482112795	0.3869726152
413	0.8482744108	0.3868722163
414	0.848526936	0.3864505086
415	0.8485479798	0.3863622962
416	0.8485690236	0.3861436508
417	0.8487794613	0.3859124783
418	0.8488425926	0.3857901546
419	0.8490109428	0.3854892459
420	0.849263468	0.3851963644
421	0.8493476431	0.3851070496
422	0.8493265993	0.3849398304
423	0.849452862	0.3848746261
424	0.8496632997	0.3845921965
425	0.8496632997	0.3843538395
426	0.8499368687	0.3839235697
427	0.8501683502	0.3836875794
428	0.8503998316	0.3833919861
429	0.8507154882	0.3830634184
430	0.8507575758	0.3828982726
431	0.8509259259	0.3826297629
432	0.851010101	0.3824407026
433	0.8512415825	0.3822781016
434	0.8513678451	0.3819530463
435	0.8515151515	0.3816982599
436	0.851746633	0.3813090576
437	0.8517887205	0.3812104676
438	0.8519781145	0.3809095565
439	0.8520412458	0.380735847
440	0.852209596	0.3805310337
441	0.852293771	0.3804081162
442	0.8525252525	0.3801689733
443	0.8525673401	0.3798416887
444	0.8530092593	0.3794483893
445	0.8535563973	0.3790642678
446	0.8536616162	0.3786713908
447	0.8538299663	0.3784092284
448	0.8538510101	0.3781877631
449	0.853956229	0.3779512886
450	0.8541666667	0.3775833591
451	0.8542087542	0.3774324457
452	0.8541877104	0.3771726703
453	0.8545454545	0.3766407746
454	0.85496633	0.3762252855
455	0.8547558923	0.376048387
456	0.8550505051	0.3757712036
457	0.8554713805	0.3753441629
458	0.8554924242	0.3752957636
459	0.8554503367	0.3751283638
460	0.8555976431	0.3748353397
461	0.8557659933	0.3746389188
462	0.8558080808	0.374447072
463	0.8561237374	0.3740325075
464	0.8563341751	0.3736856884
465	0.8563762626	0.3735511511
466	0.8564393939	0.3734241179
467	0.8564814815	0.3732738696
468	0.8564814815	0.3731570406
469	0.8565867003	0.3729089267
470	0.8566498316	0.3728262203
471	0.8566919192	0.372739695
472	0.856712963	0.3726165672
473	0.8568181818	0.3723358766
474	0.8570917508	0.3719798414
475	0.8572811448	0.3717461551
476	0.8574074074	0.371550388
477	0.8575968013	0.3712613697
478	0.8577020202	0.3711354187
479	0.8577861953	0.3710769831
480	0.8578282828	0.3709547658
481	0.8578282828	0.370903275
482	0.8580176768	0.3706634466
483	0.8580597643	0.370583368
484	0.857996633	0.3703079444
485	0.8582281145	0.3701422056
486	0.8583122896	0.370067183
487	0.8585227273	0.3698562928
488	0.8585648148	0.3697408366
489	0.8587962963	0.369385964
490	0.858733165	0.3692350375
491	0.8588594276	0.3689095702
492	0.8590909091	0.3685718619
493	0.8590277778	0.3685191001
494	0.8591750842	0.3681725163
495	0.8594065657	0.3679083646
496	0.8595328283	0.3678077555
497	0.8596801347	0.3677330582
498	0.8598905724	0.3674480168
499	0.8598695286	0.3673993381
500	0.8598063973	0.3672672455
501	0.8599957912	0.3670112512
502	0.8600378788	0.3665819262
503	0.8603745791	0.3663736127
504	0.8604587542	0.366284512
505	0.8603956229	0.3661883992
506	0.8605850168	0.3659617795
507	0.8605008418	0.3658329843
508	0.8607112795	0.3657078119
509	0.8606271044	0.3656570665
510	0.8607954545	0.365251232
511	0.8608375421	0.3652166018
512	0.8611952862	0.3647485213
513	0.8612373737	0.3645951894
514	0.8613215488	0.3644735367
515	0.8615530303	0.3642492694
516	0.861489899	0.3640971072
517	0.8617003367	0.3639365936
518	0.8616161616	0.3637978826
519	0.8616161616	0.3635517049
520	0.862037037	0.3631227331
521	0.8620580808	0.362969279
522	0.8621001684	0.3627143385
523	0.8621843434	0.3625674231
524	0.8624368687	0.362104375
525	0.8626052189	0.3618531391
526	0.8628156566	0.3615834536
527	0.8628577441	0.3613380663
528	0.8632996633	0.3610026268
529	0.8633627946	0.3608244199
530	0.8635311448	0.3606391044
531	0.8635942761	0.3606024048
532	0.8636994949	0.3605158021
533	0.8638257576	0.3603193447
534	0.8638468013	0.3600296585
535	0.8638468013	0.3598672247
536	0.864246633	0.3595184416
537	0.8642887205	0.359248543
538	0.8643097643	0.3590634179
539	0.8644781145	0.3587981172
540	0.864520202	0.3585098917
541	0.8644781145	0.358481884
542	0.8645412458	0.358299422
543	0.8645833333	0.3580442127
544	0.8646675084	0.35777913
545	0.8648779461	0.3573929221
546	0.8649200337	0.3572077485
547	0.8651094276	0.3569511357
548	0.8653409091	0.356597413
549	0.8652988215	0.3564342101
550	0.8657407407	0.3559573269
551	0.8658459596	0.3558923829
552	0.8659722222	0.3555035674
553	0.8661195286	0.3554031138
554	0.8661826599	0.3550823519
555	0.8663510101	0.3547255349
556	0.866456229	0.3545045946
557	0.866540404	0.3543827383
558	0.8666245791	0.3539817289
559	0.8667929293	0.3536284915
560	0.8669402357	0.3534930043
561	0.867003367	0.3532650021
562	0.8671506734	0.3530228847
563	0.8672979798	0.3528946237
564	0.8673190236	0.3526731522
565	0.8676767677	0.3524127579
566	0.8675505051	0.3521387729
567	0.8678661616	0.3518709218
568	0.8679924242	0.3518304424
569	0.8679082492	0.351670418
570	0.8682449495	0.3513743233
571	0.868287037	0.3511064258
572	0.8684132997	0.3509832879
573	0.8684343434	0.3508211214
574	0.8685606061	0.3506065373
575	0.8689814815	0.3503466081
576	0.8689814815	0.3500246832
577	0.8691287879	0.3497751679
578	0.869212963	0.3495925686
579	0.869212963	0.3495703381
580	0.869486532	0.3492703774
581	0.8695496633	0.3492020809
582	0.8695286195	0.3489537007
583	0.8696969697	0.3486620288
584	0.8697390572	0.3482340189
585	0.8699284512	0.3481016493
586	0.8698653199	0.347925444
587	0.8701388889	0.3476692618
588	0.8702651515	0.3474547272
589	0.8703282828	0.3473289026
590	0.8702861953	0.3470866899
591	0.8704335017	0.346932174
592	0.8705808081	0.3467510134
593	0.8706228956	0.3465118948
594	0.8707281145	0.3463544896
595	0.8708754209	0.3460452135
596	0.8709385522	0.3458346794
597	0.8711069024	0.3456046869
598	0.8712752525	0.3452783311
599	0.8716750842	0.3450514386
600	0.8716540404	0.344805461
601	0.8715488215	0.3446997161
602	0.8715909091	0.3445797605
603	0.8718013468	0.3444119432
604	0.8718223906	0.344168305
605	0.8720538721	0.3439463629
606	0.8720959596	0.3437737241
607	0.8721590909	0.3436227589
608	0.8721801347	0.3434508279
609	0.8724116162	0.3430687481
610	0.8723274411	0.3430389491
611	0.8725378788	0.3426459834
612	0.8727272727	0.3426070661
613	0.8730008418	0.3424516023
614	0.8729377104	0.3422773511
615	0.8730008418	0.3420479532
616	0.8731271044	0.3419667298
617	0.8733796296	0.3416931093
618	0.8736321549	0.3413343653
619	0.8739057239	0.3408548488
620	0.8740109428	0.3406937767
621	0.8739267677	0.3404060386
622	0.8739478114	0.3402522704
623	0.8739688552	0.3399868677
624	0.8740951178	0.3397600098
625	0.8744739057	0.3396002804
626	0.8745580808	0.3393996048
627	0.8744949495	0.3392856212
628	0.874726431	0.3390522283
629	0.8747685185	0.3389274922
630	0.8748737374	0.3386817548
631	0.8748947811	0.3385927874
632	0.8750631313	0.3383547009
633	0.8750631313	0.3382135309
634	0.8752104377	0.3381514784
635	0.8753787879	0.3377810731
636	0.875462963	0.3376450752
637	0.8755892256	0.3374908483
638	0.8753998316	0.3374164615
639	0.8757154882	0.3372282991
640	0.8756944444	0.3369884651
641	0.8759469697	0.3367532176
642	0.8759469697	0.336719581
643	0.8759890572	0.3365142527
644	0.8761363636	0.336271494
645	0.8760942761	0.3360891951
646	0.8764520202	0.3358260846
647	0.8765361953	0.3356783885
648	0.8765151515	0.3356090715
649	0.8766203704	0.3354739177
650	0.8768097643	0.3353149423
651	0.8768939394	0.3351018724
652	0.877020202	0.3348669764
653	0.8771254209	0.3347963955
654	0.8773148148	0.3345154817
655	0.8776094276	0.3343262292
656	0.8778198653	0.3339471783
657	0.8777988215	0.3339211386
658	0.878030303	0.3337224229
659	0.8780513468	0.3336364256
660	0.878219697	0.3334258618
661	0.878493266	0.333168199
662	0.878493266	0.3329858798
663	0.8784090909	0.3329000759
664	0.8783459596	0.3327493869
665	0.878219697	0.33261915
666	0.8784301347	0.3324720933
667	0.8785984848	0.3322203506
668	0.8787037037	0.3321250822
669	0.8788089226	0.3317845513
670	0.8789772727	0.3315894565
671	0.8790193603	0.3314620179
672	0.8792929293	0.331299342
673	0.8792718855	0.3312900156
674	0.8793560606	0.331058477
675	0.8793560606	0.3309777356
676	0.8794191919	0.3308313597
677	0.8795664983	0.33067743
678	0.8796085859	0.3305322907
679	0.8797348485	0.3302743634
680	0.8798611111	0.3301459585
681	0.8799452862	0.3299693411
682	0.8800084175	0.32988281
683	0.8802819865	0.3297184466
684	0.8804503367	0.3294160012
685	0.8804713805	0.3293153869
686	0.8804713805	0.3291486407
687	0.880513468	0.329011775
688	0.8807449495	0.3289107329
689	0.8808712121	0.3287254509
690	0.8809553872	0.3286546959
691	0.8810606061	0.3285237793
692	0.8810816498	0.3284668997
693	0.8810395623	0.3282667246
694	0.8811868687	0.3280419413
695	0.8813341751	0.3276900696
696	0.8816077441	0.3274503592
697	0.8818181818	0.3271601025
698	0.8819234007	0.3270075937
699	0.8819654882	0.3269030963
700	0.8820707071	0.326785974
701	0.8820286195	0.3265136116
702	0.8821969697	0.3261890688
703	0.8825126263	0.3258598464
704	0.8826178451	0.325747104
705	0.8826388889	0.3255152687
706	0.8828493266	0.325404453
707	0.8829545455	0.3252228595
708	0.8829545455	0.3250117998
709	0.8832491582	0.3247073018
710	0.8832070707	0.3246005519
711	0.883270202	0.3243755924
712	0.8834806397	0.3241039203
713	0.883733165	0.3237894398
714	0.8839015152	0.3234630445
715	0.8839646465	0.3232707815
716	0.8839646465	0.3231515911
717	0.8841961279	0.3229805881
718	0.8842382155	0.3229143197
719	0.8841961279	0.3228237259
720	0.8843013468	0.3226206782
721	0.8843644781	0.3224774061
722	0.8844907407	0.322180088
723	0.8846170034	0.3220666577
724	0.8846801347	0.3219694863
725	0.8847643098	0.3217259307
726	0.8846590909	0.3216705607
727	0.8848063973	0.321560674
728	0.8849747475	0.321485065
729	0.8852483165	0.3211986903
730	0.8853956229	0.3210956564
731	0.8853114478	0.3209560207
732	0.8854166667	0.3207553001
733	0.8855429293	0.320625691
734	0.8856060606	0.3204084088
735	0.8857112795	0.3202260605
736	0.8858796296	0.3199269934
737	0.8860900673	0.3196360323
738	0.8861742424	0.3195676406
739	0.8860690236	0.3193511888
740	0.88621633	0.3192244428
741	0.8862794613	0.318875335
742	0.8863005051	0.3187158092
743	0.8863636364	0.3186836117
744	0.8864267677	0.3185599242
745	0.8864057239	0.3183773937
746	0.8865951178	0.3182206043
747	0.8866792929	0.3181618657
748	0.8868265993	0.3180230999
749	0.8870159933	0.317675411
750	0.8871212121	0.3175593967
751	0.8873316498	0.3172553682
752	0.8875	0.3170521028
753	0.8875631313	0.3168858039
754	0.8876473064	0.3167940644
755	0.887773569	0.3166090527
756	0.8877946128	0.3165624649
757	0.8876683502	0.3163199698
758	0.8878367003	0.3162540141
759	0.8879208754	0.316037475
760	0.8879840067	0.3158491816
761	0.8881734007	0.3156061733
762	0.8882575758	0.3154093109
763	0.8883417508	0.3152738115
764	0.8884469697	0.3150842181
765	0.8886994949	0.3148582299
766	0.88878367	0.31468567
767	0.8889309764	0.3144613586
768	0.8891624579	0.3142206697
769	0.8894570707	0.3139481367
770	0.8894991582	0.3138633684
771	0.8896254209	0.313805034
772	0.8897306397	0.3136808945
773	0.8897516835	0.313504159
774	0.8898779461	0.3133374805
775	0.8900252525	0.3131402073
776	0.8901304714	0.3128933882
777	0.8902356902	0.3127906414
778	0.8902988215	0.3124562608
779	0.8905092593	0.3122185273
780	0.8907407407	0.3120790695
781	0.8909090909	0.3119704323
782	0.8908459596	0.3117716912
783	0.8911616162	0.3114315817
784	0.8913510101	0.3111509512
785	0.891456229	0.3109401399
786	0.8916877104	0.3107494719
787	0.8916666667	0.3106224375
788	0.8917087542	0.3105299538
789	0.8919191919	0.3102655624
790	0.8919823232	0.3101047089
791	0.8921717172	0.3099531824
792	0.892276936	0.3097729994
793	0.892276936	0.3096765513
794	0.8922348485	0.309540508
795	0.8923190236	0.3093803862
796	0.8922558923	0.3092502167
797	0.8922558923	0.3090235724
798	0.8922979798	0.3089240232
799	0.89246633	0.3086613158
800	0.8924873737	0.3085479392
801	0.89246633	0.3083330684
802	0.8929503367	0.3079930812
803	0.8931818182	0.3077243496
804	0.8933712121	0.307625062
805	0.8933291246	0.3074847951
806	0.8934132997	0.3073039401
807	0.8935185185	0.3071748666
808	0.8937710438	0.3067880068
809	0.89375	0.306728699
810	0.8937710438	0.3066146648
811	0.8938762626	0.3064205875
812	0.8939814815	0.3062223142
813	0.8939393939	0.3061212141
814	0.8941077441	0.3059517899
815	0.8941919192	0.3058022046
816	0.894297138	0.3055312424
817	0.8943602694	0.3054116291
818	0.8945286195	0.3052521702
819	0.8945917508	0.3049811435
820	0.8945707071	0.3047885704
821	0.8947180135	0.304631245
822	0.8946969697	0.3045991218
823	0.8946548822	0.304425945
824	0.8948863636	0.3042771206
825	0.8949915825	0.3040521702
826	0.8951388889	0.3038582518
827	0.8953072391	0.3036805272
828	0.8953493266	0.3036402006
829	0.8953703704	0.3034398599
830	0.8953703704	0.3033850452
831	0.8957281145	0.3031012171
832	0.8958754209	0.3029485864
833	0.8960016835	0.3028139415
834	0.896043771	0.3025740118
835	0.895959596	0.3024143061
836	0.896043771	0.3023476517
837	0.8959175084	0.3022914425
838	0.8958122896	0.3022218399
839	0.8961910774	0.3020427497
840	0.8962962963	0.3019303757
841	0.8964225589	0.3015297232
842	0.8964436027	0.3014456476
843	0.8964436027	0.3012772774
844	0.896780303	0.3009668849
845	0.8969276094	0.300669229
846	0.8969907407	0.3004995984
847	0.8970538721	0.3003648489
848	0.8970959596	0.3002165851
849	0.8971801347	0.3001536533
850	0.8973063973	0.2999506195
851	0.8974116162	0.2997262981
852	0.8974326599	0.2995303717
853	0.8975378788	0.299371875
854	0.8976641414	0.2991284753
855	0.8978114478	0.2990260768
856	0.8979166667	0.2989022505
857	0.8981271044	0.2987296393
858	0.8981691919	0.2985477739
859	0.8981902357	0.298406277
860	0.8984848485	0.2981631584
861	0.8985479798	0.2980780575
862	0.8985058923	0.2978705869
863	0.8985900673	0.2976075873
864	0.8987584175	0.2975170268
865	0.8987373737	0.2973767787
866	0.8987584175	0.2973130649
867	0.8988425926	0.2972167334
868	0.8988846801	0.2970795008
869	0.8990530303	0.2969273148
870	0.8991582492	0.2967584359
871	0.8991372054	0.2965889618
872	0.8990740741	0.2963735462
873	0.8993476431	0.2962085624
874	0.8994107744	0.2961274164
875	0.8994949495	0.2959965303
876	0.899726431	0.2958691474
877	0.8998316498	0.2957029193
878	0.9	0.2955234555
879	0.9002525253	0.295367014
880	0.9003367003	0.2952368119
881	0.9004840067	0.2949560632
882	0.9004208754	0.2949170071
883	0.9004208754	0.29478698
884	0.900547138	0.2946138202
