iter	Accuracy	MultiClass
882	0.8985900673	0.3001448677
883	0.8989688552	0.2998873586
884	0.8992003367	0.2996963869
885	0.8991372054	0.2995635782
886	0.8989267677	0.2993837931
887	0.8991372054	0.2992447684
888	0.8992845118	0.2990295316
889	0.8993055556	0.2988168411
890	0.8992845118	0.2987664484
891	0.899263468	0.2986703194
892	0.8993686869	0.2984639202
893	0.899537037	0.2982916173
894	0.8997053872	0.2981242449
895	0.8997053872	0.2980022615
896	0.8997474747	0.2978912194
897	0.8998316498	0.2978338246
898	0.8998947811	0.2976979372
899	0.9000841751	0.2976525775
900	0.9002104377	0.2974089522
901	0.9002946128	0.2972404776
902	0.9005681818	0.2968300842
903	0.9007575758	0.2965673995
904	0.9006944444	0.2964878581
905	0.9009259259	0.2961596271
906	0.9009890572	0.2960340824
907	0.9009259259	0.2957710914
908	0.9009469697	0.2957025802
909	0.9011153199	0.2954787576
910	0.9010521886	0.2953046805
911	0.9011574074	0.2952777345
912	0.9012205387	0.2951848734
913	0.9014309764	0.2951069292
914	0.9014520202	0.2948261646
915	0.9015572391	0.2944203983
916	0.9018518519	0.2941611349
917	0.9019570707	0.2939281435
918	0.9019149832	0.2938865599
919	0.9019991582	0.2937264498
920	0.9020833333	0.2936030596
921	0.9023148148	0.2933221373
922	0.9023989899	0.2932805026
923	0.9022516835	0.2930136791
924	0.9023989899	0.2928450902
925	0.9026515152	0.2926923313
926	0.9028198653	0.2925229869
927	0.9028198653	0.2924154211
928	0.9028409091	0.2923352609
929	0.9028409091	0.2922454255
930	0.9028829966	0.2921063149
931	0.9029671717	0.2920254525
932	0.9029882155	0.2918923699
933	0.9034090909	0.2917050507
934	0.9033459596	0.2916620984
935	0.9034511785	0.2916007805
936	0.9035563973	0.2914694145
937	0.9035984848	0.2912279443
938	0.9040193603	0.2908326438
939	0.904040404	0.2906814345
940	0.9040193603	0.2906198344
941	0.9043350168	0.290405111
942	0.9045875421	0.2902014501
943	0.904503367	0.290133428
944	0.9046506734	0.2899498571
945	0.9046927609	0.2897941628
946	0.9048821549	0.2896491545
947	0.9049242424	0.2895516424
948	0.9050925926	0.2893666025
949	0.9053030303	0.2892033867
950	0.9054924242	0.2890666459
951	0.9056186869	0.2889649467
952	0.9054503367	0.288833097
953	0.9053872054	0.2887147349
954	0.905513468	0.2886142096
955	0.9054713805	0.2885396404
956	0.9058080808	0.2882692175
957	0.9059343434	0.288003864
958	0.9061026936	0.2878440968
959	0.9061447811	0.2876141171
960	0.90625	0.2874490607
961	0.9062289562	0.2873993889
962	0.9062920875	0.2873707201
963	0.9065025253	0.2872998158
964	0.9066708754	0.2870091341
965	0.9069444444	0.2867058672
966	0.9069234007	0.2866280297
967	0.9071548822	0.2864128186
968	0.9071127946	0.2862387483
969	0.9070286195	0.2861072884
970	0.9073021886	0.2858111422
971	0.9074705387	0.2856329606
972	0.9075547138	0.2854295917
973	0.9075968013	0.2853546825
974	0.9076178451	0.285237883
975	0.9077441077	0.2849449699
976	0.9078703704	0.2847824895
977	0.9079545455	0.2847374067
978	0.9081228956	0.2845439218
979	0.9083122896	0.284308562
980	0.9083543771	0.2840980451
981	0.908459596	0.2840571206
982	0.9085648148	0.2838800263
983	0.9086489899	0.2837778229
984	0.9085858586	0.2837522552
985	0.9086489899	0.2836721077
986	0.9086700337	0.2835784955
987	0.9086910774	0.2834299096
988	0.9086700337	0.2833635573
989	0.9087542088	0.2832219477
990	0.9087752525	0.2831568876
991	0.9088383838	0.2830586125
992	0.9091119529	0.282801784
993	0.9091961279	0.2825813491
994	0.9092171717	0.2823754766
995	0.9094907407	0.2822451179
996	0.9094486532	0.2822273757
997	0.9095959596	0.282162248
998	0.9095959596	0.2820961817
999	0.9097853535	0.2820041636
