iter	Accuracy	MultiClass
72	0.7949074074	0.5195526142
73	0.7950547138	0.5187699566
74	0.7954124579	0.5173797372
75	0.795770202	0.5162088648
76	0.7960858586	0.5150020195
77	0.7965277778	0.5141106703
78	0.7966329966	0.5133384252
79	0.7968434343	0.5125677037
80	0.7970749158	0.5116067606
81	0.7973484848	0.5107523386
82	0.797706229	0.5098798391
83	0.7981060606	0.5090822926
84	0.798526936	0.5081123821
85	0.7986742424	0.5075149195
86	0.7990319865	0.5066896587
87	0.7991792929	0.5054264785
88	0.7995791246	0.504912035
89	0.7996212121	0.5043161065
90	0.7995791246	0.5038071921
91	0.8000841751	0.5028517027
92	0.8002104377	0.5019353353
93	0.8005681818	0.5013401418
94	0.8006734007	0.5008077445
95	0.8007786195	0.5000933061
96	0.8009680135	0.499504087
97	0.8010942761	0.4986188429
98	0.8013047138	0.4981882852
99	0.8013468013	0.4979120385
100	0.8015782828	0.4973085383
101	0.8018518519	0.4962957686
102	0.8019570707	0.4958125617
103	0.8019781145	0.494908843
104	0.8023779461	0.4945254783
105	0.8026515152	0.4937202588
106	0.8026515152	0.4932701478
107	0.8026936027	0.4928610732
108	0.8028829966	0.4923278674
109	0.8032617845	0.4913468703
110	0.8036826599	0.4902836694
111	0.8036616162	0.4896015453
112	0.8039351852	0.4892579413
113	0.8039772727	0.4888959024
114	0.8040193603	0.4885434969
115	0.8043981481	0.4878464898
116	0.8047558923	0.4871240103
117	0.8048821549	0.4865193291
118	0.80496633	0.4861602032
119	0.8054082492	0.4855919059
120	0.8057239057	0.4851971777
121	0.8057449495	0.4847554936
122	0.8059132997	0.4844684065
123	0.8062710438	0.4838431065
124	0.8063341751	0.48343884
125	0.8065656566	0.4830009892
126	0.8066919192	0.4825726692
127	0.8069023569	0.4819911192
128	0.8071338384	0.4816180311
129	0.8074284512	0.4807196873
130	0.8075757576	0.4803609771
131	0.8078072391	0.4798586628
132	0.8079545455	0.4795040566
133	0.8081439394	0.4789473204
134	0.8082281145	0.4786113684
135	0.8083333333	0.47837608
136	0.8084385522	0.4781112277
137	0.8084806397	0.477545042
138	0.8088383838	0.4765552982
139	0.8091329966	0.4758256511
140	0.8091961279	0.4752896823
141	0.809280303	0.4748680447
142	0.809469697	0.4746046801
143	0.8096801347	0.4738374883
144	0.8099116162	0.4733434551
145	0.8099957912	0.4730181605
146	0.810016835	0.4727216457
147	0.8101010101	0.4725246099
148	0.8103745791	0.4722661107
149	0.8103114478	0.4722373035
150	0.8105008418	0.4716565253
151	0.810479798	0.4716564419
152	0.8105429293	0.471382539
153	0.8108164983	0.4707972286
154	0.8111111111	0.470331994
155	0.8109848485	0.470040944
156	0.8111321549	0.4698423263
157	0.8113846801	0.469559036
158	0.8116582492	0.4690809376
159	0.8119949495	0.4685980559
160	0.8122685185	0.4680657263
161	0.8124789562	0.4678911518
162	0.8124579125	0.4673102981
163	0.8125420875	0.4671743535
164	0.8126473064	0.4666507744
165	0.8128998316	0.4659124266
166	0.813047138	0.4654202244
167	0.8132786195	0.4651950461
168	0.8134680135	0.4649807956
169	0.8136363636	0.4641230303
170	0.8136784512	0.4638127823
171	0.8139099327	0.4635685601
172	0.8142045455	0.4632260252
173	0.8144149832	0.4628401655
174	0.8145622896	0.462552623
175	0.8146043771	0.4622429598
176	0.8147727273	0.4619264521
177	0.8148989899	0.4616666308
178	0.8150673401	0.4613396387
179	0.8151094276	0.4608793968
180	0.8151936027	0.4606473121
181	0.815256734	0.4604155448
182	0.8153829966	0.459619433
183	0.8155513468	0.459405196
184	0.8158249158	0.45903908
185	0.8158880471	0.458848864
186	0.8162247475	0.4584814057
187	0.8164141414	0.4580506664
188	0.8163930976	0.4577661767
189	0.816540404	0.4575092866
190	0.8166035354	0.4573936774
191	0.8165614478	0.4571560624
192	0.8167718855	0.4568089777
193	0.8167508418	0.4566297762
194	0.8171085859	0.4561981717
195	0.8171927609	0.455870068
196	0.8172979798	0.4554911016
197	0.8171296296	0.4552505977
198	0.8173821549	0.4546532771
199	0.8174873737	0.4545009229
200	0.8174873737	0.4541475073
201	0.8174242424	0.4538394372
202	0.8177819865	0.4535187134
203	0.818202862	0.4531281011
204	0.818202862	0.453000996
205	0.8182659933	0.4525290504
206	0.8182449495	0.4522683037
207	0.8185606061	0.4517036678
208	0.8188552189	0.4514191936
209	0.8190025253	0.4512559304
210	0.819212963	0.4508054527
211	0.8191287879	0.4506818911
212	0.8193813131	0.4503298629
213	0.8195917508	0.449993165
214	0.8196759259	0.4497994908
215	0.8200757576	0.4491815644
216	0.8202651515	0.4485747031
217	0.8205808081	0.4481424991
218	0.8207491582	0.4477066224
219	0.8209385522	0.4473193612
220	0.821043771	0.4468956455
221	0.8211700337	0.4465650999
222	0.8212121212	0.4460230863
223	0.8212121212	0.4457713783
224	0.8215909091	0.4453366926
225	0.8218644781	0.4447164954
226	0.821780303	0.4445233504
227	0.8220117845	0.4442846104
228	0.8222222222	0.4436599782
229	0.8222222222	0.4435564175
230	0.8226220539	0.443256715
231	0.8226220539	0.4428929967
232	0.8228745791	0.4421926176
233	0.8230008418	0.4418230861
234	0.822979798	0.4414383317
235	0.8230850168	0.4409197718
236	0.823253367	0.4407124057
237	0.823253367	0.4406271809
238	0.8234217172	0.4401724089
239	0.823526936	0.4400249762
240	0.8238005051	0.4395676298
241	0.8238846801	0.4394027156
242	0.8239267677	0.439226026
243	0.8240319865	0.438968675
244	0.823989899	0.4388200212
245	0.8242845118	0.4384026109
246	0.8243265993	0.4381027538
247	0.8244318182	0.4378314982
248	0.8248106061	0.4373676674
249	0.8247895623	0.4373360549
250	0.8247895623	0.4372037501
251	0.8248316498	0.4369009168
252	0.8249579125	0.4366217625
253	0.8255260943	0.4359804517
254	0.8254419192	0.4357883729
255	0.825547138	0.4355979112
256	0.8257575758	0.4351027429
257	0.8259890572	0.4348786282
258	0.8261784512	0.4345562601
259	0.8262626263	0.4342842189
260	0.826010101	0.4341372191
261	0.8263888889	0.4337840031
262	0.826473064	0.4335121393
263	0.8264941077	0.4331950902
264	0.8268308081	0.4328586842
265	0.8268097643	0.4326869893
266	0.8271043771	0.4323693727
267	0.8273779461	0.4318416162
268	0.8274621212	0.4317476206
269	0.8273358586	0.431592853
270	0.8278409091	0.4312301691
271	0.8280092593	0.4310468381
272	0.8280513468	0.4307400411
273	0.8281986532	0.430530348
274	0.8285984848	0.4300717429
275	0.8288089226	0.4296965141
276	0.8287247475	0.4293650427
277	0.828766835	0.4289238534
278	0.8289141414	0.4287380702
279	0.8290824916	0.4283578345
280	0.8291245791	0.4279051375
281	0.8293350168	0.4275385165
282	0.8296506734	0.4270359567
283	0.8297558923	0.4269280698
284	0.8298821549	0.4266360783
285	0.8301978114	0.4262713398
286	0.8303661616	0.4256274991
287	0.830513468	0.4254611348
288	0.8306607744	0.4250279147
289	0.8308291246	0.4248091291
290	0.8310606061	0.4246432251
291	0.8313762626	0.4242784694
292	0.8316077441	0.4240566647
293	0.8315446128	0.4237353495
294	0.8318602694	0.4234219257
295	0.8319444444	0.4229766464
296	0.8321548822	0.4227709883
297	0.8323442761	0.4225529501
298	0.8324284512	0.4222692214
299	0.8325968013	0.4219658271
300	0.8328703704	0.4216822129
301	0.8327441077	0.4214450922
302	0.8328493266	0.4212558892
303	0.8329335017	0.4209946552
304	0.833270202	0.4206502754
305	0.8331649832	0.4204685339
306	0.8332491582	0.4202060966
307	0.8333543771	0.4199584196
308	0.8335016835	0.4196118097
309	0.833733165	0.4193050954
310	0.8338383838	0.4191321927
311	0.8338383838	0.4189229394
312	0.8342382155	0.4183544864
313	0.8345328283	0.4180013809
314	0.8346170034	0.4176599811
315	0.8346170034	0.4174948136
316	0.8346801347	0.4170672132
317	0.8348695286	0.4164278191
318	0.8353535354	0.4161912895
319	0.8354377104	0.415948327
320	0.8357112795	0.415685942
321	0.8356481481	0.415451007
322	0.8358375421	0.4152515673
323	0.8358796296	0.4149460972
324	0.8357112795	0.4147900869
325	0.8361111111	0.4146310023
326	0.8362584175	0.4143135202
327	0.8364267677	0.4140523191
328	0.8366161616	0.4137004038
329	0.8366161616	0.4136515443
330	0.8367003367	0.4133783596
331	0.8369949495	0.4131711622
332	0.8371422559	0.4129393727
333	0.8370791246	0.4127823636
334	0.837226431	0.4125535992
335	0.8373947811	0.4123943344
336	0.8374368687	0.4120289329
337	0.8376052189	0.4116556218
338	0.8376683502	0.4111430264
339	0.8378998316	0.4107836996
340	0.838047138	0.4104887827
341	0.8380260943	0.4103488021
342	0.8380892256	0.4101990452
343	0.8383207071	0.4100883837
344	0.8383207071	0.4099511714
345	0.8384890572	0.409824797
346	0.8385942761	0.4095347697
347	0.838510101	0.4094733285
348	0.83878367	0.409020479
349	0.8389941077	0.4087252358
350	0.8391835017	0.4085102747
351	0.8390361953	0.4083215482
352	0.8392676768	0.4079384998
353	0.8393939394	0.4078486654
354	0.8394149832	0.4077024233
355	0.8394570707	0.4075730414
356	0.8394149832	0.4073298427
357	0.839709596	0.4071167892
358	0.8400042088	0.4069278546
359	0.8400673401	0.4065414983
360	0.840256734	0.4060163476
361	0.8404461279	0.4056404812
362	0.8406565657	0.4053591056
363	0.8406565657	0.4048445776
364	0.840719697	0.4047434566
365	0.8409722222	0.4045192225
366	0.8412247475	0.4043012287
367	0.8412457912	0.4041658404
368	0.8413299663	0.4040428099
369	0.8415193603	0.4039002112
370	0.8415193603	0.4038547477
371	0.8414983165	0.4035266054
372	0.8417087542	0.403181713
373	0.841729798	0.4029387459
374	0.8417508418	0.4028160914
375	0.8417087542	0.4026410434
376	0.8418771044	0.4023289551
377	0.8419402357	0.4020124677
378	0.8418139731	0.4018989077
379	0.8419191919	0.4018324467
380	0.842003367	0.4017347117
381	0.8422138047	0.4014223299
382	0.8423190236	0.4013774829
383	0.842276936	0.4012319239
384	0.8424452862	0.4009837668
385	0.8425505051	0.4008537156
386	0.8428030303	0.4005814324
387	0.8429082492	0.4004194277
388	0.8429503367	0.4002218586
389	0.8431818182	0.3998286926
390	0.8432239057	0.3996188245
391	0.843287037	0.3994201692
392	0.8434553872	0.3992948877
393	0.843476431	0.3992444958
394	0.8435185185	0.3990176696
395	0.8437710438	0.3987537001
396	0.8437079125	0.3986434915
397	0.8439183502	0.3982648431
398	0.8440656566	0.3980091351
399	0.8446127946	0.3976952231
400	0.8445075758	0.3975980683
401	0.844486532	0.3975180149
402	0.8446548822	0.3974150839
403	0.8446338384	0.3972666895
404	0.8448021886	0.3970837074
405	0.8449705387	0.3968027628
406	0.84503367	0.3965704395
407	0.8451599327	0.3962318922
408	0.8452651515	0.3960435303
409	0.8454755892	0.3957656988
410	0.8455176768	0.3955467175
411	0.8454335017	0.395346965
412	0.8455387205	0.3952798855
413	0.8456649832	0.3950155377
414	0.8458333333	0.3948896448
415	0.8460227273	0.3945609811
416	0.8461069024	0.3942455893
417	0.8462752525	0.394075985
418	0.8466119529	0.3938260688
419	0.8467382155	0.393641388
420	0.8468223906	0.3933140284
421	0.8471380471	0.3928663795
422	0.8470538721	0.3926714879
423	0.8470959596	0.3924754088
424	0.8470749158	0.392427947
425	0.8471380471	0.3922660342
426	0.8471801347	0.3919982733
427	0.8472643098	0.3918941716
428	0.8473063973	0.3915986092
429	0.8474116162	0.3911637957
430	0.8476220539	0.3909129214
431	0.8477272727	0.3907861838
432	0.847790404	0.3907340925
433	0.8479166667	0.3906675961
434	0.8478956229	0.3905038508
435	0.8480429293	0.3903797549
436	0.8480639731	0.3901898761
437	0.8483585859	0.3899935056
438	0.8482744108	0.3898230441
439	0.8484638047	0.3894838118
440	0.8484217172	0.3893881548
441	0.8486952862	0.3892386447
442	0.8486531987	0.3889956638
443	0.8489057239	0.3888554725
444	0.8488846801	0.3887423584
445	0.8488636364	0.3883377089
446	0.8490109428	0.3882471488
447	0.848989899	0.388164411
448	0.8490951178	0.3879741384
449	0.8491161616	0.3878935439
450	0.8492003367	0.3875644217
451	0.8492845118	0.3871850723
452	0.8496422559	0.3869726606
453	0.8497895623	0.3866102182
454	0.8500420875	0.3863753375
455	0.8500841751	0.3861788813
456	0.8502946128	0.3858702292
457	0.8503787879	0.3858081647
458	0.8504208754	0.385468125
459	0.850547138	0.3853277887
460	0.8504840067	0.3852107049
461	0.8505260943	0.3850961628
462	0.8505681818	0.3848754905
463	0.8506313131	0.3847047467
464	0.8506102694	0.3845724942
465	0.8511574074	0.3841503213
466	0.8513468013	0.3838754156
467	0.8512415825	0.3838101118
468	0.8513257576	0.3837389006
469	0.8514520202	0.383582846
470	0.8515993266	0.383275008
471	0.8518097643	0.3830536455
472	0.8518728956	0.3827551982
473	0.8518097643	0.3825516266
474	0.8518728956	0.3824193781
475	0.8518728956	0.3823232744
476	0.8521464646	0.3820627592
477	0.8522306397	0.3816406288
478	0.8524621212	0.3812086184
479	0.8525252525	0.3810205137
480	0.8528198653	0.3807885802
481	0.8529882155	0.3804932436
482	0.8530934343	0.3803939186
483	0.8531776094	0.3800682608
484	0.8532407407	0.3798675847
485	0.8536616162	0.3794602795
486	0.8536195286	0.3793477977
487	0.8535774411	0.3790605001
488	0.8537878788	0.3789317305
489	0.8539141414	0.3785240453
490	0.8538299663	0.3783426156
491	0.8543560606	0.3777152804
492	0.8545244108	0.3776503853
493	0.8545664983	0.3775392783
494	0.8547979798	0.3772973747
495	0.8550505051	0.3770798465
496	0.855239899	0.3767385391
497	0.8556607744	0.3761762059
498	0.8557449495	0.376070169
499	0.8558080808	0.376001495
500	0.8559132997	0.3758320192
501	0.8558712121	0.3757022276
502	0.8559343434	0.3753528507
503	0.8560395623	0.3751111212
504	0.8562289562	0.3748158689
505	0.8564183502	0.3747496096
506	0.8565025253	0.3743659572
507	0.8567340067	0.3739490401
508	0.8570075758	0.3736798478
509	0.8572390572	0.3735350568
510	0.8574494949	0.3732594592
511	0.8574284512	0.3730292338
512	0.8576599327	0.3727897269
513	0.8577441077	0.3726591742
514	0.8577441077	0.3725211352
515	0.857996633	0.372214104
516	0.8578072391	0.3721470716
517	0.8580387205	0.3717352605
518	0.8582281145	0.3715648142
519	0.858459596	0.3712974234
520	0.8587121212	0.3710175353
521	0.8587752525	0.3707731401
522	0.8589225589	0.3706715283
523	0.8589015152	0.3705502962
524	0.8589436027	0.3704022667
525	0.8589436027	0.3700281294
526	0.859006734	0.3698832659
527	0.8590909091	0.3696592951
528	0.8591119529	0.3694234418
529	0.8592171717	0.3693448884
530	0.8592171717	0.3692729489
531	0.8591961279	0.3690446636
532	0.8593855219	0.3689150314
533	0.8593855219	0.368859626
534	0.8595959596	0.3685721265
535	0.859743266	0.3684545604
536	0.8598905724	0.3682505859
537	0.8599326599	0.368102027
538	0.8601430976	0.3678370781
539	0.860479798	0.3675080758
540	0.8606060606	0.3671835177
541	0.860753367	0.3669506049
542	0.8608796296	0.366788047
543	0.8610900673	0.3665806008
544	0.8611742424	0.3663328775
545	0.8611321549	0.3662346832
546	0.861026936	0.3660289884
547	0.8611742424	0.3659119387
548	0.8614688552	0.365756292
549	0.8615530303	0.3656074115
550	0.8614688552	0.3652032542
551	0.8618686869	0.3648032972
552	0.8618686869	0.3646861015
553	0.8618686869	0.3644731616
554	0.8618897306	0.3643800119
555	0.8618055556	0.3641538046
556	0.8619949495	0.3638067717
557	0.8620580808	0.363319962
558	0.8621001684	0.3632578649
559	0.8621422559	0.3631498371
560	0.8620791246	0.3630318688
561	0.8623947811	0.3628353039
562	0.8622895623	0.3626817557
563	0.8625420875	0.3625589393
564	0.8625631313	0.362527047
565	0.8626052189	0.3624593032
566	0.8627525253	0.3623558637
567	0.8627104377	0.3621375165
568	0.8630892256	0.3618554487
569	0.8630260943	0.361742786
570	0.8631734007	0.3614896667
571	0.8633417508	0.3611261922
572	0.8633417508	0.3610130917
573	0.8633838384	0.3608433095
574	0.8635311448	0.360791453
575	0.8635942761	0.3605687614
576	0.8636153199	0.3603919804
577	0.8639099327	0.3601134958
578	0.8640782828	0.3596703811
579	0.8641835017	0.3595366431
580	0.8642676768	0.3592604553
581	0.8644149832	0.3590588056
582	0.8643939394	0.3586657589
583	0.8644570707	0.3586155587
584	0.8644781145	0.3584881911
585	0.8644991582	0.3583324253
586	0.8647306397	0.3581907837
587	0.8649621212	0.3578579004
588	0.8652356902	0.357651008
589	0.8651725589	0.3574328035
590	0.8650673401	0.3573640702
591	0.8654040404	0.35690888
592	0.8655513468	0.3567342428
593	0.8656565657	0.3564700759
594	0.8658670034	0.3563182721
595	0.8659722222	0.3560202774
596	0.8660143098	0.3559340355
597	0.8661826599	0.355642761
598	0.8660984848	0.3555096142
599	0.8663510101	0.3553053454
600	0.8666245791	0.3550627113
601	0.8665614478	0.3550091913
602	0.8667718855	0.3547946898
603	0.866729798	0.3544945788
604	0.8666877104	0.3543697106
605	0.8668981481	0.3542528194
606	0.8671085859	0.3538337385
607	0.8674242424	0.3534676128
608	0.8675715488	0.3533171037
609	0.8674452862	0.3532324753
610	0.8675925926	0.3531256723
611	0.8677609428	0.3529436046
612	0.867739899	0.3527561313
613	0.8678872054	0.3525960205
614	0.868013468	0.3523119441
615	0.8679924242	0.3522068772
616	0.8680345118	0.3521362318
617	0.8681397306	0.3520474049
618	0.8683501684	0.3517655792
619	0.8685185185	0.3515297559
620	0.8688762626	0.3511384812
621	0.8689393939	0.3509385942
622	0.8691287879	0.3506978607
623	0.8691498316	0.3505952031
624	0.8691919192	0.3503527256
625	0.8693813131	0.3500505874
626	0.8694654882	0.3498210729
627	0.8696127946	0.3496961688
628	0.8696548822	0.3495891831
629	0.8698863636	0.3493207247
630	0.870223064	0.3490262418
631	0.8702441077	0.3489610732
632	0.8704124579	0.3485554198
633	0.8706649832	0.3484257505
634	0.8707491582	0.3482828087
635	0.8708122896	0.3482105575
636	0.8707912458	0.3481549568
637	0.8708964646	0.3480897791
638	0.8708754209	0.3478501685
639	0.8712962963	0.3475502462
640	0.8712752525	0.3474128882
641	0.8713594276	0.347227274
642	0.8714856902	0.3470925629
643	0.8718013468	0.3469025461
644	0.871780303	0.3467783296
645	0.8717171717	0.3465642577
646	0.8717382155	0.346465599
647	0.8717592593	0.346356344
648	0.8719486532	0.3461264123
649	0.8722222222	0.3457550017
650	0.8724537037	0.3455213531
651	0.8725589226	0.3452221808
652	0.8726220539	0.3448923253
653	0.8728535354	0.3446135673
654	0.8729587542	0.3445662961
655	0.8731691919	0.3443550396
656	0.8734427609	0.3441057555
657	0.8734638047	0.344064562
658	0.8735690236	0.3438508656
659	0.8738005051	0.3435955485
660	0.8738005051	0.3434411302
661	0.8739267677	0.3432759417
662	0.8739478114	0.3430558772
663	0.874263468	0.3428473697
664	0.874263468	0.3427768575
665	0.874537037	0.3423079118
666	0.8745159933	0.3420811626
667	0.8746212121	0.3418444368
668	0.8746422559	0.3417012032
669	0.8746422559	0.3415230806
670	0.874726431	0.3413646726
671	0.8749789562	0.3411674261
672	0.8750210438	0.3409717465
673	0.8752525253	0.3407678652
674	0.875273569	0.3406800853
675	0.875462963	0.3404309897
676	0.8755892256	0.3401750971
677	0.8759259259	0.3400263925
678	0.8760521886	0.33973743
679	0.8759890572	0.3396481799
680	0.8761994949	0.3394097784
681	0.8761784512	0.3393598056
682	0.8761574074	0.3392785034
683	0.8762205387	0.3391306117
684	0.8762415825	0.33880846
685	0.8764099327	0.3386284602
686	0.8765782828	0.3383381776
687	0.8766414141	0.3381307955
688	0.8768728956	0.3379409009
689	0.8769360269	0.3377550672
690	0.8769149832	0.3375549327
691	0.8771675084	0.3374469865
692	0.8772306397	0.3373003809
693	0.8772306397	0.3372129634
694	0.8772306397	0.3371167455
695	0.8772516835	0.3370070799
696	0.8772306397	0.3369745466
697	0.8772727273	0.3367640486
698	0.8774200337	0.3366878016
699	0.8774410774	0.3365945045
700	0.8776094276	0.3364981935
701	0.8777777778	0.336392769
702	0.8778409091	0.3363342296
703	0.8778198653	0.3361886696
704	0.8777146465	0.3361250057
705	0.8779250842	0.3357966329
706	0.8782828283	0.3355927512
707	0.878219697	0.3353662529
708	0.8783038721	0.3350670413
709	0.8783670034	0.3348998494
710	0.8783670034	0.3347278846
711	0.8784511785	0.3346586472
712	0.8784511785	0.3345148677
713	0.8785353535	0.3344182833
714	0.8785353535	0.3343044389
715	0.8786195286	0.3341468372
716	0.8788299663	0.3339031586
717	0.8789141414	0.3337353359
718	0.878956229	0.3335317312
719	0.8789772727	0.3334057542
720	0.8792087542	0.3332395039
721	0.8795244108	0.3328840007
722	0.8796296296	0.3325947485
723	0.8799452862	0.332365942
724	0.8798821549	0.3322641055
725	0.8799031987	0.3320624501
726	0.8800715488	0.3319483854
727	0.8801136364	0.3318268754
728	0.8801346801	0.3317020827
729	0.8801346801	0.3315329529
730	0.8801978114	0.331230637
731	0.880239899	0.3311529471
732	0.8804082492	0.331018971
733	0.8805765993	0.3308256517
734	0.8805976431	0.3305804817
735	0.8807239057	0.3303842099
736	0.8807239057	0.3303226436
737	0.8809553872	0.330085721
738	0.8811868687	0.3299725202
739	0.8811447811	0.3297835088
740	0.8813762626	0.3296098837
741	0.8815025253	0.3294391387
742	0.8814393939	0.3292335793
743	0.8815446128	0.3289933065
744	0.8816708754	0.3289208927
745	0.8818181818	0.3286407249
746	0.881797138	0.3285168118
747	0.8819023569	0.3283651484
748	0.8819444444	0.3283019065
749	0.8821338384	0.3281367203
750	0.8821759259	0.3280778319
751	0.8823232323	0.327926543
752	0.8825547138	0.3275686245
753	0.882723064	0.3273688976
754	0.8827861953	0.3272880955
755	0.8828914141	0.3271574188
756	0.8829124579	0.3270284087
757	0.8831018519	0.3267681721
758	0.8831018519	0.326608323
759	0.8831439394	0.326579355
760	0.8832912458	0.3265106894
761	0.8831649832	0.326469522
762	0.8834175084	0.3263591547
763	0.8835016835	0.3260775534
764	0.8835648148	0.3260160472
765	0.8836700337	0.3259220183
766	0.8836700337	0.3257795569
767	0.883733165	0.325631047
768	0.8838594276	0.3255410165
769	0.8838594276	0.3254391236
770	0.8839015152	0.3253475122
771	0.8839856902	0.3251545849
772	0.8840909091	0.3249844831
773	0.8840488215	0.3249073958
774	0.8843223906	0.3246209362
775	0.8842592593	0.324404819
776	0.8843013468	0.3241350903
777	0.884743266	0.3237573768
778	0.8846170034	0.3236824449
779	0.8846170034	0.3235794243
780	0.8848905724	0.3233425038
781	0.8849326599	0.3232460627
782	0.8850799663	0.3231885459
783	0.8851851852	0.3227815449
784	0.8852272727	0.3226924357
785	0.8853956229	0.3226012378
786	0.8855639731	0.3223776435
787	0.8855850168	0.322243166
788	0.8856902357	0.3220178776
789	0.8856481481	0.321841276
790	0.8857744108	0.3216846266
791	0.8858796296	0.3215746133
792	0.8859427609	0.3213731657
793	0.8861952862	0.3211338274
794	0.8863846801	0.3210531242
795	0.8864688552	0.3210073677
796	0.8864688552	0.3209060203
797	0.8866372054	0.3205154161
798	0.8866792929	0.3203208519
799	0.8866582492	0.320176483
800	0.8868686869	0.320046995
801	0.886952862	0.3198784924
802	0.8869739057	0.3197027248
803	0.8872685185	0.3194518549
804	0.8874579125	0.3192416325
805	0.8873947811	0.3191713342
806	0.8874368687	0.3191062634
807	0.8873947811	0.3189300886
808	0.8876683502	0.3187460406
809	0.8877104377	0.3186705946
810	0.8877314815	0.3184988273
811	0.887773569	0.3184693083
812	0.8878998316	0.3183631104
813	0.8877104377	0.3182885914
814	0.8879208754	0.3181147163
815	0.888236532	0.3178824309
816	0.8884890572	0.3176053277
817	0.8886153199	0.3175627038
818	0.8886153199	0.3173651288
819	0.8888257576	0.3171728708
820	0.8889520202	0.3169803535
821	0.8889309764	0.3169023996
822	0.8888047138	0.3167709031
823	0.8889520202	0.3166384953
824	0.8890572391	0.3164701861
825	0.8891835017	0.3163293767
826	0.8891624579	0.3162249981
827	0.8893728956	0.3160639075
828	0.8894149832	0.3159477362
829	0.8894991582	0.3158774231
830	0.889709596	0.3155910638
831	0.889793771	0.3155394619
832	0.8899621212	0.315305273
833	0.8899621212	0.3152589741
834	0.8898989899	0.3151636872
835	0.889983165	0.3150529972
836	0.8900042088	0.3149002812
837	0.8900042088	0.3147545122
838	0.8900673401	0.3146079039
839	0.8901936027	0.3144569394
840	0.8900673401	0.3143411608
841	0.8900042088	0.3142729197
842	0.8901304714	0.314137625
843	0.8902146465	0.313995168
844	0.8902988215	0.3137403609
845	0.8902777778	0.3136691732
846	0.8904461279	0.3134388927
847	0.890530303	0.3132942737
848	0.890530303	0.3132573498
849	0.890530303	0.3130126087
850	0.8906355219	0.312927473
851	0.8908038721	0.3127191442
852	0.8909722222	0.3126025654
853	0.8910353535	0.3125314733
854	0.8910774411	0.3124695839
855	0.8912457912	0.3121929781
856	0.8913510101	0.3120041906
857	0.891266835	0.3119180586
858	0.8913930976	0.3118294254
859	0.8913510101	0.3117809486
860	0.891266835	0.3116722188
861	0.8913510101	0.3116195741
862	0.8916456229	0.3113404413
863	0.8916245791	0.3112147118
864	0.8917929293	0.3110333093
865	0.8920244108	0.3108153261
866	0.8921296296	0.310681963
867	0.8921927609	0.3105719902
868	0.892276936	0.310385823
869	0.8924452862	0.3103210927
870	0.8924452862	0.3101930343
871	0.89246633	0.3100252039
872	0.8924873737	0.3099860757
873	0.8925294613	0.3099570421
874	0.8925715488	0.3098631453
875	0.8927609428	0.3096839399
876	0.8927609428	0.3096554772
877	0.8927188552	0.3095740494
878	0.8929082492	0.309478903
879	0.8932239057	0.3091969782
880	0.893202862	0.308974299
881	0.8933501684	0.3087860859
882	0.8934343434	0.3086297688
883	0.8933922559	0.3085636922
